compound_id,simstd_hiqbind,ik1_hiqbind
O60885_CHEMBL5435025,0.3,False
O60885_CHEMBL5411975,0.3379,False
O60885_CHEMBL5405537,0.3086,False
O60885_CHEMBL5419237,0.3206,False
O60885_CHEMBL5400204,0.3,False
O60885_CHEMBL5409544,0.3201,False
O60885_CHEMBL5420313,0.324,False
O60885_CHEMBL5412097,0.3066,False
O60885_CHEMBL5406544,0.3289,False
O60885_CHEMBL5429382,0.3088,False
O60885_CHEMBL5435156,0.2917,False
O60885_CHEMBL5437305,0.2942,False
O60885_CHEMBL5417286,0.2878,False
O60885_CHEMBL5427202,0.2878,False
O60885_CHEMBL5419274,0.5698,False
O60885_CHEMBL5426703,0.5571,False
O60885_CHEMBL5429376,0.6001,False
O60885_CHEMBL5423707,0.2932,False
O60885_CHEMBL5440150,0.3201,False
O60885_CHEMBL5438020,0.3257,False
O60885_CHEMBL5420638,0.28,False
O60885_CHEMBL5406585,0.3284,False
O60885_CHEMBL5404986,0.3281,False
O60885_CHEMBL5416229,0.3193,False
O60885_CHEMBL5427136,0.3201,False
O60885_CHEMBL5430730,0.3479,False
O60885_CHEMBL5396885,0.3333,False
O60885_CHEMBL5403013,0.3386,False
O60885_CHEMBL5410968,0.5933,False
O60885_CHEMBL5412127,0.6143,False
O60885_CHEMBL5421238,0.6431,False
O60885_CHEMBL5434467,0.6069,False
O60885_CHEMBL5418320,0.5933,False
O60885_CHEMBL5408013,0.5933,False
O60885_CHEMBL5402704,0.5747,False
O60885_CHEMBL5408583,0.6138,False
O60885_CHEMBL5395241,0.6069,False
O60885_CHEMBL5402431,0.5806,False
O60885_CHEMBL5402922,0.5806,False
O60885_CHEMBL5422245,0.4707,False
O60885_CHEMBL5426693,0.5601,False
O60885_CHEMBL5430428,0.4717,False
O60885_CHEMBL5437467,0.5747,False
O60885_CHEMBL5415794,0.625,False
O60885_CHEMBL5410310,0.5933,False
O60885_CHEMBL5422930,0.6001,False
O60885_CHEMBL5417441,0.5869,False
O60885_CHEMBL5417454,0.5747,False
O60885_CHEMBL5428017,0.5869,False
O60885_CHEMBL5440739,0.5869,False
O60885_CHEMBL5412529,0.5747,False
O60885_CHEMBL5409700,0.6138,False
O60885_CHEMBL5428087,0.6001,False
O60885_CHEMBL5403358,0.6206,False
O60885_CHEMBL5426964,0.6138,False
O60885_CHEMBL5427957,0.5869,False
O60885_CHEMBL5438409,0.5869,False
O60885_CHEMBL5403473,0.5806,False
O60885_CHEMBL5406467,0.4753,False
O60885_CHEMBL5437723,0.4761,False
O60885_CHEMBL5419367,0.6323,False
O60885_CHEMBL5394764,0.5933,False
O60885_CHEMBL5401381,0.5806,False
O60885_CHEMBL5418129,0.5933,False
O60885_CHEMBL5417495,0.5869,False
O60885_CHEMBL5421723,0.5483,False
O60885_CHEMBL5408776,0.4849,False
O60885_CHEMBL5415796,0.48,False
O60885_CHEMBL5400502,0.5532,False
O60885_CHEMBL5409453,0.4712,False
O60885_CHEMBL5395480,0.6045,False
O60885_CHEMBL5398977,0.5933,False
O60885_CHEMBL5429440,0.5806,False
O60885_CHEMBL5422122,0.6323,False
O60885_CHEMBL5416208,0.6514,False
O60885_CHEMBL5435085,0.5791,False
O60885_CHEMBL5413543,0.6743,False
O60885_CHEMBL5437669,0.5518,False
O60885_CHEMBL5421597,0.3281,False
O60885_CHEMBL5397570,0.2964,False
O60885_CHEMBL5430358,0.2913,False
O60885_CHEMBL5435289,0.2876,False
O60885_CHEMBL5425156,0.2913,False
O60885_CHEMBL5397432,0.3374,False
O60885_CHEMBL5412647,0.3333,False
O60885_CHEMBL5431086,0.3076,False
O60885_CHEMBL5424755,0.2976,False
O60885_CHEMBL5394236,0.3,False
O60885_CHEMBL5426902,0.314,False
O60885_CHEMBL5409622,0.3333,False
O60885_CHEMBL5415469,0.4187,False
O60885_CHEMBL5419925,0.3333,False
O60885_CHEMBL5400544,0.3333,False
O60885_CHEMBL5415548,0.3086,False
O60885_CHEMBL5434208,0.2942,False
O60885_CHEMBL5413668,0.325,False
O60885_CHEMBL5424207,0.3601,False
O60885_CHEMBL5414895,0.3171,False
O60885_CHEMBL5409463,0.3276,False
O60885_CHEMBL5431009,0.3601,False
O60885_CHEMBL5398139,0.2903,False
O60885_CHEMBL5407114,0.2974,False
O60885_CHEMBL5435255,0.304,False
O60885_CHEMBL5416494,0.3076,False
O60885_CHEMBL5420470,0.3489,False
O60885_CHEMBL5416132,0.3108,False
O60885_CHEMBL5428113,0.3333,False
O60885_CHEMBL5431735,0.3901,False
O60885_CHEMBL5399489,0.6577,False
O60885_CHEMBL5424952,0.8389,False
O60885_CHEMBL5440797,0.342,False
O60885_CHEMBL5415106,0.3262,False
O60885_CHEMBL5425218,0.3157,False
O60885_CHEMBL5432760,0.3164,False
O60885_CHEMBL5421082,0.3494,False
O60885_CHEMBL5432892,0.3728,False
O60885_CHEMBL5394142,0.386,False
O60885_CHEMBL5422546,0.415,False
O60885_CHEMBL5439855,0.3394,False
O60885_CHEMBL5408978,0.415,False
O60885_CHEMBL5409681,0.3508,False
O60885_CHEMBL5416926,0.3818,False
O60885_CHEMBL5405269,0.3833,False
O60885_CHEMBL5409461,0.4443,False
O60885_CHEMBL5415611,0.4138,False
O60885_CHEMBL5422534,0.5366,False
O60885_CHEMBL5405779,0.4404,False
O60885_CHEMBL5403879,0.3164,False
O60885_CHEMBL5408181,0.3076,False
O60885_CHEMBL5426022,0.3125,False
O60885_CHEMBL5426762,0.3125,False
O60885_CHEMBL5400407,0.4075,False
O60885_CHEMBL5414236,0.3794,False
O60885_CHEMBL5405536,0.386,False
O60885_CHEMBL5432627,0.415,False
O60885_CHEMBL5411662,0.3794,False
O60885_CHEMBL5399062,0.3999,False
O60885_CHEMBL5438588,0.3999,False
O60885_CHEMBL5422966,0.3999,False
O60885_CHEMBL5432665,0.5688,False
O60885_CHEMBL5440431,0.3247,False
O60885_CHEMBL5413916,0.3369,False
O60885_CHEMBL5418662,0.3132,False
O60885_CHEMBL5395658,0.3164,False
O60885_CHEMBL5394124,0.3196,False
O60885_CHEMBL5395952,0.3416,False
O60885_CHEMBL5439597,0.3376,False
O60885_CHEMBL5409942,0.3333,False
O60885_CHEMBL5414030,0.3333,False
O60885_CHEMBL5416283,0.3176,False
O60885_CHEMBL5421774,0.344,False
O60885_CHEMBL5400900,0.325,False
O60885_CHEMBL5411322,0.3333,False
O60885_CHEMBL5425663,0.3049,False
O60885_CHEMBL5413795,0.3677,False
O60885_CHEMBL5408527,0.564,False
O60885_CHEMBL5406617,0.5059,False
O60885_CHEMBL5423358,0.543,False
O60885_CHEMBL5396203,0.4944,False
O60885_CHEMBL5405309,0.5303,False
O60885_CHEMBL5435358,0.5571,False
O60885_CHEMBL5394959,0.6323,False
O60885_CHEMBL5416735,0.6416,False
O60885_CHEMBL5428438,0.5371,False
O60885_CHEMBL5423609,0.5376,False
O60885_CHEMBL5426726,0.5283,False
O60885_CHEMBL5439504,0.5142,False
O60885_CHEMBL5430595,0.5239,False
O60885_CHEMBL5427802,0.3796,False
O60885_CHEMBL5416468,0.4771,False
O60885_CHEMBL5396537,0.5801,False
O60885_CHEMBL5418544,0.5801,False
O60885_CHEMBL5431657,0.5698,False
O60885_CHEMBL5439456,0.5547,False
O60885_CHEMBL5397122,0.3125,False
O60885_CHEMBL5424066,0.3093,False
O60885_CHEMBL5422964,0.302,False
O60885_CHEMBL5422361,0.3062,False
O60885_CHEMBL5437464,0.3259,False
O60885_CHEMBL5409547,0.3479,False
O60885_CHEMBL5415295,0.3196,False
O60885_CHEMBL5397177,0.3125,False
O60885_CHEMBL5411832,0.5137,False
O60885_CHEMBL5407801,0.3372,False
O60885_CHEMBL5422566,0.3452,False
O60885_CHEMBL5406228,0.3672,False
O60885_CHEMBL5416135,0.7939,False
O60885_CHEMBL5416632,0.7939,False
O60885_CHEMBL5402948,0.7163,False
O60885_CHEMBL5404499,0.7163,False
O60885_CHEMBL5393966,0.3259,False
O60885_CHEMBL5420388,0.3152,False
O60885_CHEMBL5429506,0.3296,False
O60885_CHEMBL5426710,0.3333,False
O60885_CHEMBL5429974,0.3372,False
O60885_CHEMBL5398464,0.5557,False
O60885_CHEMBL5426714,0.2812,False
O60885_CHEMBL5405549,0.26,False
O60885_CHEMBL5433198,0.2839,False
O60885_CHEMBL5431061,0.2874,False
O60885_CHEMBL5409043,0.281,False
O60885_CHEMBL5434529,0.2888,False
O60885_CHEMBL5416328,0.2891,False
O60885_CHEMBL5424589,0.28,False
O60885_CHEMBL5415843,0.3064,False
O60885_CHEMBL5421726,0.282,False
O60885_CHEMBL5406183,0.4148,False
O60885_CHEMBL5409305,0.4106,False
O60885_CHEMBL5416329,0.4443,False
O60885_CHEMBL5398000,0.7104,False
O60885_CHEMBL5422163,0.7646,False
O60885_CHEMBL5401253,0.7759,False
O60885_CHEMBL5440537,0.7534,False
O60885_CHEMBL5403848,0.7534,False
O60885_CHEMBL5420752,0.7646,False
O60885_CHEMBL5440963,0.7427,False
O60885_CHEMBL5439607,0.7427,False
O60885_CHEMBL5434035,0.3845,False
O75116_CHEMBL5439783,0.321,False
O75116_CHEMBL5435627,0.321,False
O75116_CHEMBL5422545,0.3064,False
O75116_CHEMBL5414693,0.3171,False
O75116_CHEMBL5430368,0.3171,False
O75116_CHEMBL5411877,0.324,False
O75116_CHEMBL5396883,0.6924,False
O75116_CHEMBL5399426,0.4194,False
O75116_CHEMBL5434756,0.5,False
O75116_CHEMBL5407662,0.4194,False
O75116_CHEMBL5403816,0.5542,False
O75116_CHEMBL5397091,0.4167,False
O75116_CHEMBL5405298,0.3174,False
O75116_CHEMBL5438833,0.3171,False
O75116_CHEMBL5398844,0.3171,False
O75116_CHEMBL5403605,0.3291,False
O75116_CHEMBL5408850,0.3291,False
O75116_CHEMBL5411955,0.3333,False
O75116_CHEMBL5437526,0.3291,False
O75116_CHEMBL5399221,0.3291,False
O75116_CHEMBL5428479,0.3333,False
O75116_CHEMBL5408387,0.3333,False
O75116_CHEMBL5439971,0.321,False
O75116_CHEMBL5417698,0.321,False
O75116_CHEMBL5424408,0.2837,False
O75116_CHEMBL5439375,0.3501,False
O75116_CHEMBL5426208,0.3501,False
O75116_CHEMBL5421321,0.3,False
O75116_CHEMBL5397611,0.2964,False
O75116_CHEMBL5409106,0.3037,False
O75116_CHEMBL5416265,0.321,False
O75116_CHEMBL5414146,0.3291,False
O75116_CHEMBL5403088,0.3333,False
O75116_CHEMBL5409229,0.3333,False
O75116_CHEMBL5403685,0.3171,False
O75116_CHEMBL5427927,0.3171,False
O75116_CHEMBL5400934,0.2571,False
O75116_CHEMBL5438374,0.2942,False
O75116_CHEMBL5414576,0.3027,False
O75116_CHEMBL5428430,0.25,False
O75116_CHEMBL5421280,0.2595,False
O75116_CHEMBL5404104,0.2871,False
O75116_CHEMBL5412156,0.2913,False
O75116_CHEMBL5406146,0.2935,False
O75116_CHEMBL5437264,0.301,False
O75116_CHEMBL5422811,0.3108,False
O75116_CHEMBL5407182,0.3152,False
O75116_CHEMBL5440366,0.3147,False
O75116_CHEMBL5428749,0.2856,False
O75116_CHEMBL5426560,0.3235,False
O75116_CHEMBL5425811,0.2935,False
O75116_CHEMBL5430350,0.2913,False
O75116_CHEMBL5403316,0.3589,False
O75116_CHEMBL5420736,0.3589,False
O75116_CHEMBL5418416,0.321,False
O75116_CHEMBL5420109,0.321,False
O75116_CHEMBL5440816,0.3333,False
O75116_CHEMBL5400899,0.3333,False
O75116_CHEMBL5419207,0.3647,False
O75116_CHEMBL5412281,0.3647,False
O75874_CHEMBL5406779,0.4119,False
O75874_CHEMBL5395826,0.4321,False
O75874_CHEMBL5397019,0.6143,False
O75874_CHEMBL5435681,0.4119,False
O75874_CHEMBL5395971,0.4023,False
O75874_CHEMBL5429617,0.3845,False
O75874_CHEMBL5435016,0.2888,False
O75874_CHEMBL5427214,0.3845,False
O75874_CHEMBL5407884,0.5181,False
O75874_CHEMBL5440722,0.4321,False
O75874_CHEMBL5430621,0.6143,False
O75874_CHEMBL5431953,0.4167,False
O75874_CHEMBL5401441,0.2947,False
O75874_CHEMBL5402222,0.6143,False
O75874_CHEMBL5401096,0.4023,False
O75874_CHEMBL5426190,0.2473,False
O75874_CHEMBL5395437,0.4167,False
O75874_CHEMBL5420050,0.4268,False
O75874_CHEMBL5436549,0.407,False
O75874_CHEMBL5394135,0.3723,False
O75874_CHEMBL5432595,0.3845,False
O75874_CHEMBL5399782,0.407,False
O75874_CHEMBL5398072,0.5181,False
O75874_CHEMBL5426656,0.4375,False
O75874_CHEMBL5429295,0.4167,False
O75874_CHEMBL5400253,0.3889,False
O75874_CHEMBL5422753,0.4167,False
O75874_CHEMBL5410097,0.4375,False
O75874_CHEMBL5410611,0.4167,False
O75874_CHEMBL5413084,0.407,False
O75874_CHEMBL5403346,0.3889,False
O75874_CHEMBL5408062,0.3889,False
O75874_CHEMBL5400037,0.5376,False
O75874_CHEMBL5436629,0.6416,False
O75874_CHEMBL5414869,0.3142,False
O75874_CHEMBL5425321,0.4431,False
O75874_CHEMBL5436810,0.6323,False
O75874_CHEMBL5408544,0.3059,False
O75874_CHEMBL5426446,0.3562,False
O94925_CHEMBL5427008,0.5557,False
O94925_CHEMBL5409568,0.5977,False
O94925_CHEMBL5415915,0.5747,False
O94925_CHEMBL5405118,0.6025,False
O94925_CHEMBL5404634,0.3025,False
O94925_CHEMBL5435169,0.4431,False
O94925_CHEMBL5409517,0.4333,False
O94925_CHEMBL5396896,0.5557,False
O94925_CHEMBL5411562,0.5977,False
O94925_CHEMBL5411945,0.5356,False
O94925_CHEMBL5433686,0.562,False
O94925_CHEMBL5415283,0.6099,False
O94925_CHEMBL5428990,0.6099,False
O94925_CHEMBL5428837,0.6172,False
O94925_CHEMBL5394045,0.6172,False
O94925_CHEMBL5412557,0.6172,False
O94925_CHEMBL5429833,0.6172,False
O94925_CHEMBL5439210,0.3701,False
O94925_CHEMBL5411575,0.6172,False
O94925_CHEMBL5401042,0.4795,False
O94925_CHEMBL5398509,0.4756,False
O94925_CHEMBL5422173,0.5625,False
O94925_CHEMBL5417938,0.5698,False
O94925_CHEMBL5437177,0.6284,False
O94925_CHEMBL5436876,0.6411,False
O94925_CHEMBL5423461,0.6328,False
O94925_CHEMBL5416007,0.625,False
O94925_CHEMBL5396169,0.625,False
O94925_CHEMBL5433758,0.4482,False
O94925_CHEMBL5399021,0.5747,False
O94925_CHEMBL5396294,0.625,False
O94925_CHEMBL5396133,0.5903,False
O94925_CHEMBL5419657,0.6328,False
O94925_CHEMBL5399908,0.4587,False
O94925_CHEMBL5427312,0.4482,False
O94925_CHEMBL5414948,0.5063,False
O94925_CHEMBL5399039,0.5884,False
O94925_CHEMBL5414772,0.5977,False
O94925_CHEMBL5416991,0.6411,False
O94925_CHEMBL5426671,0.47,False
O94925_CHEMBL5407314,0.4587,False
O94925_CHEMBL5414848,0.6089,False
O94925_CHEMBL5420513,0.5063,False
O94925_CHEMBL5439818,0.4546,False
O94925_CHEMBL5438137,0.4756,False
O94925_CHEMBL5397823,0.4431,False
O94925_CHEMBL5407097,0.4644,False
O94925_CHEMBL5427538,0.5752,False
O94925_CHEMBL5436092,0.4666,False
O94925_CHEMBL5439476,0.5127,False
O94925_CHEMBL5415662,0.4934,False
O94925_CHEMBL5412204,0.5,False
O94925_CHEMBL5399803,0.4546,False
O94925_CHEMBL5427647,0.4431,False
O94925_CHEMBL5437334,0.4546,False
O94925_CHEMBL5399812,0.4375,False
O94925_CHEMBL5412671,0.4375,False
O94925_CHEMBL5430127,0.4375,False
O94925_CHEMBL5399969,0.4534,False
O94925_CHEMBL5431067,0.4375,False
O94925_CHEMBL5429509,0.4795,False
O94925_CHEMBL5436285,0.4482,False
O94925_CHEMBL5439110,0.4382,False
O94925_CHEMBL5416840,0.2727,False
O94925_CHEMBL5395264,0.3062,False
O94925_CHEMBL5411097,0.1794,False
O94925_CHEMBL5429363,0.3125,False
O94925_CHEMBL5427092,0.4482,False
O94925_CHEMBL5414977,0.4587,False
O94925_CHEMBL5402230,0.4431,False
O94925_CHEMBL5431271,0.4756,False
O94925_CHEMBL5431644,0.47,False
O94925_CHEMBL5398009,0.5835,False
O94925_CHEMBL5405323,0.5137,False
O94925_CHEMBL5412885,0.521,False
O94925_CHEMBL5396735,0.4729,False
O94925_CHEMBL5426166,0.4666,False
O94925_CHEMBL5401295,0.4729,False
O94925_CHEMBL5417574,0.4604,False
O94925_CHEMBL5431922,0.4375,False
O94925_CHEMBL5422733,0.4546,False
O94925_CHEMBL5440854,0.4473,False
O94925_CHEMBL5397149,0.3999,False
O94925_CHEMBL5429695,0.2888,False
O96028_CHEMBL5402134,0.4119,False
O96028_CHEMBL5424751,0.2534,False
O96028_CHEMBL5403046,0.2534,False
O96028_CHEMBL5401066,0.2739,False
O96028_CHEMBL5435611,0.2739,False
O96028_CHEMBL5412710,0.3108,False
O96028_CHEMBL5401031,0.3108,False
O96028_CHEMBL5420895,0.3784,False
O96028_CHEMBL5412847,0.2588,False
O96028_CHEMBL5397372,0.2474,False
O96028_CHEMBL5419919,0.2527,False
O96028_CHEMBL5412582,0.234,False
O96028_CHEMBL5433538,0.2705,False
O96028_CHEMBL5401919,0.2739,False
O96028_CHEMBL5441106,0.8184,False
O96028_CHEMBL5419286,0.2805,False
O96028_CHEMBL5397613,0.2805,False
O96028_CHEMBL5422301,0.2639,False
O96028_CHEMBL5402868,0.2817,False
O96028_CHEMBL5430389,0.3767,False
O96028_CHEMBL5406546,0.3767,False
O96028_CHEMBL5436306,0.3125,False
O96028_CHEMBL5402955,0.3125,False
O96028_CHEMBL5414580,0.5127,False
O96028_CHEMBL5427103,0.4666,False
O96028_CHEMBL5418169,0.2632,False
O96028_CHEMBL5407373,0.2659,False
O96028_CHEMBL5431172,0.5283,False
O96028_CHEMBL5393738,0.459,False
O96028_CHEMBL5418173,0.5488,False
O96028_CHEMBL5406268,0.2654,False
O96028_CHEMBL5408020,0.3877,False
O96028_CHEMBL5397204,0.2654,False
O96028_CHEMBL5428630,0.3928,False
P00533_CHEMBL5400371,0.3962,False
P00533_CHEMBL5415196,0.4443,False
P00533_CHEMBL5427961,0.4155,False
P00533_CHEMBL5432280,0.405,False
P00533_CHEMBL5431658,0.3923,False
P00533_CHEMBL5432716,0.3975,False
P00533_CHEMBL5435372,0.3828,False
P00533_CHEMBL5398132,0.3999,False
P00533_CHEMBL5413423,0.4722,False
P00533_CHEMBL5416719,0.5508,False
P00533_CHEMBL5422592,0.3855,False
P00533_CHEMBL5426811,0.3855,False
P00533_CHEMBL5403023,0.3999,False
P00533_CHEMBL5437854,0.3999,False
P00533_CHEMBL5420997,0.4558,False
P00533_CHEMBL5406494,0.5454,False
P00533_CHEMBL5409123,0.5068,False
P00533_CHEMBL5406792,0.3867,False
P00533_CHEMBL5440626,0.3579,False
P00533_CHEMBL5437343,0.3538,False
P00533_CHEMBL5430958,0.5,False
P00533_CHEMBL5422135,0.3855,False
P00533_CHEMBL5441041,0.3452,False
P00533_CHEMBL5428368,0.3672,False
P00533_CHEMBL5435463,0.5142,False
P00533_CHEMBL5400012,0.3494,False
P00533_CHEMBL5438475,0.4919,False
P00533_CHEMBL5436101,0.4844,False
P00533_CHEMBL5432017,0.5083,False
P00533_CHEMBL5394139,0.4768,False
P00533_CHEMBL5423938,0.4626,False
P00533_CHEMBL5437181,0.4626,False
P00533_CHEMBL5417638,0.4558,False
P00533_CHEMBL5420051,0.5645,False
P00533_CHEMBL5420947,0.4927,False
P00533_CHEMBL5434109,0.5903,False
P00533_CHEMBL5429210,0.6665,False
P00533_CHEMBL5425734,0.5229,False
P00533_CHEMBL5415565,0.5229,False
P00533_CHEMBL5437252,0.4775,False
P00533_CHEMBL5408586,0.4639,False
P00533_CHEMBL5429838,0.4028,False
P00533_CHEMBL5408234,0.3718,False
P00533_CHEMBL5401943,0.4077,False
P00533_CHEMBL5404799,0.321,False
P00533_CHEMBL5403085,0.5161,False
P00533_CHEMBL5408900,0.3516,False
P00533_CHEMBL5400975,0.194,False
P00533_CHEMBL5413772,0.5454,False
P00533_CHEMBL5405436,0.7017,False
P00533_CHEMBL5402816,0.3364,False
P00533_CHEMBL5414512,0.3501,False
P00533_CHEMBL5418732,0.3086,False
P00533_CHEMBL5416812,0.405,False
P00533_CHEMBL5415613,0.5508,False
P00533_CHEMBL5415774,0.5112,False
P00533_CHEMBL5438940,0.2637,False
P00533_CHEMBL5408255,0.3181,False
P00533_CHEMBL5404784,0.3086,False
P00533_CHEMBL5400143,0.3625,False
P00533_CHEMBL5417458,0.3264,False
P00533_CHEMBL5401125,0.5396,False
P00533_CHEMBL5427952,0.4949,False
P00533_CHEMBL5410422,0.5566,False
P00533_CHEMBL5434067,0.7021,False
P00533_CHEMBL5405737,0.5317,False
P00533_CHEMBL5401619,0.5317,False
P00533_CHEMBL5398953,0.3462,False
P00533_CHEMBL5427116,0.4324,False
P00533_CHEMBL5436057,0.5938,False
P00533_CHEMBL5422465,0.3035,False
P00533_CHEMBL5417607,0.3035,False
P00533_CHEMBL5434169,0.3645,False
P00533_CHEMBL5412108,0.3721,False
P00533_CHEMBL5424597,0.3604,False
P00533_CHEMBL5409629,0.3484,False
P00533_CHEMBL5420857,0.3408,False
P00533_CHEMBL5404315,0.3296,False
P00533_CHEMBL5418474,0.3096,False
P00533_CHEMBL5431583,0.3333,False
P00533_CHEMBL5413223,0.3142,False
P00533_CHEMBL5432592,0.3132,False
P00533_CHEMBL5436096,0.3376,False
P00533_CHEMBL5434318,0.3293,False
P00533_CHEMBL5403478,0.3333,False
P00533_CHEMBL5424694,0.2964,False
P00533_CHEMBL5419520,0.3171,False
P00533_CHEMBL5406951,0.3171,False
P00533_CHEMBL5398727,0.2888,False
P00533_CHEMBL5420945,0.4075,False
P00533_CHEMBL5425883,0.3,False
P00533_CHEMBL5406771,0.3059,False
P00533_CHEMBL5439547,0.3171,False
P00533_CHEMBL5440989,0.3979,False
P00533_CHEMBL5435881,0.3904,False
P00533_CHEMBL5439991,0.3787,False
P00533_CHEMBL5423287,0.3979,False
P00533_CHEMBL5435735,0.3979,False
P00533_CHEMBL5401094,0.3979,False
P00533_CHEMBL5431909,0.4038,False
P00533_CHEMBL5419934,0.4443,False
P00533_CHEMBL5429059,0.4597,False
P00533_CHEMBL5440872,0.5752,False
P00533_CHEMBL5438568,0.5059,False
P00533_CHEMBL5411378,0.3333,False
P00533_CHEMBL5401705,0.3372,False
P00533_CHEMBL5411347,0.4238,False
P00533_CHEMBL5440766,0.321,False
P00533_CHEMBL5418313,0.396,False
P00533_CHEMBL5414964,0.2839,False
P00533_CHEMBL5398855,0.396,False
P00533_CHEMBL5398800,0.4099,False
P00533_CHEMBL5439126,0.365,False
P00533_CHEMBL5418087,0.3484,False
P00533_CHEMBL5428404,0.2922,False
P00533_CHEMBL5397490,0.3442,False
P00533_CHEMBL5411617,0.3606,False
P00533_CHEMBL5404033,0.4182,False
P00533_CHEMBL5436321,0.356,False
P00533_CHEMBL5417494,0.3374,False
P00533_CHEMBL5433431,0.4211,False
P00533_CHEMBL5439652,0.2976,False
P00533_CHEMBL5395404,0.3059,False
P00533_CHEMBL5425169,0.3037,False
P00533_CHEMBL5411535,0.406,False
P00533_CHEMBL5397983,0.3921,False
P00533_CHEMBL5401604,0.3958,False
P00533_CHEMBL5429694,0.3862,False
P00533_CHEMBL5430683,0.3921,False
P00533_CHEMBL5421809,0.3877,False
P00533_CHEMBL5401490,0.3943,False
P00533_CHEMBL5436634,0.3979,False
P00533_CHEMBL5441026,0.3838,False
P00533_CHEMBL5396183,0.3899,False
P00533_CHEMBL5416668,0.4231,False
P00533_CHEMBL5400539,0.4299,False
P00533_CHEMBL5397557,0.3899,False
P00533_CHEMBL5439143,0.3899,False
P00533_CHEMBL5425121,0.2825,False
P00915_CHEMBL5433200,0.5083,False
P00915_CHEMBL5418092,0.5083,False
P00915_CHEMBL5431609,0.4211,False
P00915_CHEMBL5434405,0.4211,False
P00915_CHEMBL5399412,0.3767,False
P00915_CHEMBL5410769,0.3767,False
P00915_CHEMBL5430974,0.3936,False
P00915_CHEMBL5420563,0.3936,False
P00915_CHEMBL5434750,0.3889,False
P00915_CHEMBL5394374,0.418,False
P00915_CHEMBL5439211,0.418,False
P00915_CHEMBL5420568,0.3965,False
P00915_CHEMBL5429492,0.4106,False
P00915_CHEMBL5425027,0.3547,False
P00915_CHEMBL5406311,0.3965,False
P00915_CHEMBL5418946,0.2942,False
P00915_CHEMBL5395028,0.3667,False
P00915_CHEMBL5408660,0.4199,False
P00915_CHEMBL5394136,0.3462,False
P00915_CHEMBL5428616,0.439,False
P00915_CHEMBL5411236,0.3403,False
P00915_CHEMBL5434644,0.3872,False
P00915_CHEMBL5418325,0.3044,False
P00915_CHEMBL5418448,0.3845,False
P00915_CHEMBL5396521,0.3086,False
P00915_CHEMBL5406454,0.4033,False
P00915_CHEMBL5415157,0.3438,False
P00915_CHEMBL5430687,0.375,False
P00915_CHEMBL5402415,0.3164,False
P00915_CHEMBL5403443,0.4905,False
P00915_CHEMBL5423785,0.3833,False
P00915_CHEMBL5420806,0.4905,False
P00915_CHEMBL5408282,0.4905,False
P00915_CHEMBL5403015,0.52,False
P00915_CHEMBL5418584,0.5,False
P00915_CHEMBL5430954,0.491,False
P00915_CHEMBL5398870,0.3445,False
P00915_CHEMBL5408801,0.4736,False
P00915_CHEMBL5427771,0.3516,False
P00915_CHEMBL5412006,0.3,False
P00915_CHEMBL5408039,0.3333,False
P00915_CHEMBL5417623,0.3809,False
P00915_CHEMBL5419120,0.4119,False
P00915_CHEMBL5419562,0.4546,False
P00915_CHEMBL5409839,0.4375,False
P00915_CHEMBL5406763,0.439,False
P00915_CHEMBL5398527,0.3794,False
P00915_CHEMBL5398482,0.4285,False
P00915_CHEMBL5404478,0.4194,False
P00915_CHEMBL5430744,0.4883,False
P00915_CHEMBL5404207,0.3726,False
P00915_CHEMBL5432122,0.3518,False
P00915_CHEMBL5400096,0.3877,False
P00915_CHEMBL5427772,0.3877,False
P00915_CHEMBL5439825,0.3655,False
P00915_CHEMBL5424006,0.3069,False
P00915_CHEMBL5419432,0.4512,False
P00915_CHEMBL5409853,0.3523,False
P00915_CHEMBL5436128,0.3708,False
P00915_CHEMBL5411012,0.3491,False
P00915_CHEMBL5427767,0.3125,False
P00915_CHEMBL5412673,0.3538,False
P00915_CHEMBL5413719,0.3433,False
P00915_CHEMBL5434757,0.3386,False
P00915_CHEMBL5431226,0.3396,False
P00915_CHEMBL5400438,0.3433,False
P00915_CHEMBL5422561,0.3594,False
P00915_CHEMBL5399183,0.4265,False
P00915_CHEMBL5437429,0.4856,False
P00915_CHEMBL5431631,0.4238,False
P00915_CHEMBL5411887,0.4263,False
P00915_CHEMBL5408930,0.4058,False
P00915_CHEMBL5422492,0.397,False
P00915_CHEMBL5438275,0.3333,False
P00915_CHEMBL5411466,0.3582,False
P00915_CHEMBL5419182,0.4404,False
P00915_CHEMBL5428815,0.4905,False
P00915_CHEMBL5435073,0.418,False
P00915_CHEMBL5438823,0.3333,False
P00915_CHEMBL5406041,0.3921,False
P00915_CHEMBL5402391,0.3906,False
P00915_CHEMBL5438178,0.4143,False
P00915_CHEMBL5433495,0.4333,False
P00915_CHEMBL5440256,0.4058,False
P00915_CHEMBL5439068,0.491,False
P00915_CHEMBL5406460,0.394,False
P00915_CHEMBL5401486,0.353,False
P00915_CHEMBL5424643,0.5083,False
P00915_CHEMBL5438359,0.4033,False
P00915_CHEMBL5395842,0.3418,False
