compound_id,simstd_davis3d,ik1_davis3d
O60885_CHEMBL5435025,0.196,False
O60885_CHEMBL5411975,0.2316,False
O60885_CHEMBL5405537,0.2157,False
O60885_CHEMBL5419237,0.21,False
O60885_CHEMBL5400204,0.2449,False
O60885_CHEMBL5409544,0.198,False
O60885_CHEMBL5420313,0.1915,False
O60885_CHEMBL5412097,0.2,False
O60885_CHEMBL5406544,0.1748,False
O60885_CHEMBL5429382,0.1915,False
O60885_CHEMBL5435156,0.196,False
O60885_CHEMBL5437305,0.2222,False
O60885_CHEMBL5417286,0.1744,False
O60885_CHEMBL5427202,0.1744,False
O60885_CHEMBL5419274,0.3511,False
O60885_CHEMBL5426703,0.5571,False
O60885_CHEMBL5429376,0.5825,False
O60885_CHEMBL5423707,0.2842,False
O60885_CHEMBL5440150,0.2856,False
O60885_CHEMBL5438020,0.219,False
O60885_CHEMBL5420638,0.2142,False
O60885_CHEMBL5406585,0.1801,False
O60885_CHEMBL5404986,0.1801,False
O60885_CHEMBL5416229,0.1809,False
O60885_CHEMBL5427136,0.1748,False
O60885_CHEMBL5430730,0.1868,False
O60885_CHEMBL5396885,0.2209,False
O60885_CHEMBL5403013,0.1837,False
O60885_CHEMBL5410968,0.5933,False
O60885_CHEMBL5412127,0.6143,False
O60885_CHEMBL5421238,0.6431,False
O60885_CHEMBL5434467,0.6069,False
O60885_CHEMBL5418320,0.5933,False
O60885_CHEMBL5408013,0.5933,False
O60885_CHEMBL5402704,0.5747,False
O60885_CHEMBL5408583,0.6138,False
O60885_CHEMBL5395241,0.6069,False
O60885_CHEMBL5402431,0.5806,False
O60885_CHEMBL5402922,0.5806,False
O60885_CHEMBL5422245,0.4707,False
O60885_CHEMBL5426693,0.4036,False
O60885_CHEMBL5430428,0.4167,False
O60885_CHEMBL5437467,0.5747,False
O60885_CHEMBL5415794,0.625,False
O60885_CHEMBL5410310,0.5933,False
O60885_CHEMBL5422930,0.6001,False
O60885_CHEMBL5417441,0.5869,False
O60885_CHEMBL5417454,0.5747,False
O60885_CHEMBL5428017,0.5869,False
O60885_CHEMBL5440739,0.5869,False
O60885_CHEMBL5412529,0.5747,False
O60885_CHEMBL5409700,0.6138,False
O60885_CHEMBL5428087,0.6001,False
O60885_CHEMBL5403358,0.6206,False
O60885_CHEMBL5426964,0.6138,False
O60885_CHEMBL5427957,0.5869,False
O60885_CHEMBL5438409,0.5869,False
O60885_CHEMBL5403473,0.5806,False
O60885_CHEMBL5406467,0.4753,False
O60885_CHEMBL5437723,0.4207,False
O60885_CHEMBL5419367,0.6323,False
O60885_CHEMBL5394764,0.5933,False
O60885_CHEMBL5401381,0.5806,False
O60885_CHEMBL5418129,0.5933,False
O60885_CHEMBL5417495,0.5869,False
O60885_CHEMBL5421723,0.5483,False
O60885_CHEMBL5408776,0.4849,False
O60885_CHEMBL5415796,0.48,False
O60885_CHEMBL5400502,0.437,False
O60885_CHEMBL5409453,0.4285,False
O60885_CHEMBL5395480,0.6045,False
O60885_CHEMBL5398977,0.5933,False
O60885_CHEMBL5429440,0.5806,False
O60885_CHEMBL5422122,0.6323,False
O60885_CHEMBL5416208,0.6514,False
O60885_CHEMBL5435085,0.5791,False
O60885_CHEMBL5413543,0.6743,False
O60885_CHEMBL5437669,0.5518,False
O60885_CHEMBL5421597,0.1863,False
O60885_CHEMBL5397570,0.2294,False
O60885_CHEMBL5430358,0.2474,False
O60885_CHEMBL5435289,0.2166,False
O60885_CHEMBL5425156,0.2242,False
O60885_CHEMBL5397432,0.193,False
O60885_CHEMBL5412647,0.196,False
O60885_CHEMBL5431086,0.213,False
O60885_CHEMBL5424755,0.2212,False
O60885_CHEMBL5394236,0.2991,False
O60885_CHEMBL5426902,0.2783,False
O60885_CHEMBL5409622,0.2043,False
O60885_CHEMBL5415469,0.2059,False
O60885_CHEMBL5419925,0.2111,False
O60885_CHEMBL5400544,0.2111,False
O60885_CHEMBL5415548,0.2072,False
O60885_CHEMBL5434208,0.188,False
O60885_CHEMBL5413668,0.2041,False
O60885_CHEMBL5424207,0.2065,False
O60885_CHEMBL5414895,0.2041,False
O60885_CHEMBL5409463,0.2106,False
O60885_CHEMBL5431009,0.2469,False
O60885_CHEMBL5398139,0.2234,False
O60885_CHEMBL5407114,0.2188,False
O60885_CHEMBL5435255,0.2142,False
O60885_CHEMBL5416494,0.2666,False
O60885_CHEMBL5420470,0.2766,False
O60885_CHEMBL5416132,0.2444,False
O60885_CHEMBL5428113,0.1904,False
O60885_CHEMBL5431735,0.2151,False
O60885_CHEMBL5399489,0.168,False
O60885_CHEMBL5424952,0.1685,False
O60885_CHEMBL5440797,0.2,False
O60885_CHEMBL5415106,0.2307,False
O60885_CHEMBL5425218,0.2358,False
O60885_CHEMBL5432760,0.2184,False
O60885_CHEMBL5421082,0.2178,False
O60885_CHEMBL5432892,0.1927,False
O60885_CHEMBL5394142,0.1912,False
O60885_CHEMBL5422546,0.2,False
O60885_CHEMBL5439855,0.1857,False
O60885_CHEMBL5408978,0.2,False
O60885_CHEMBL5409681,0.2603,False
O60885_CHEMBL5416926,0.2466,False
O60885_CHEMBL5405269,0.2,False
O60885_CHEMBL5409461,0.2329,False
O60885_CHEMBL5415611,0.25,False
O60885_CHEMBL5422534,0.193,False
O60885_CHEMBL5405779,0.22,False
O60885_CHEMBL5403879,0.202,False
O60885_CHEMBL5408181,0.1882,False
O60885_CHEMBL5426022,0.1904,False
O60885_CHEMBL5426762,0.1904,False
O60885_CHEMBL5400407,0.2051,False
O60885_CHEMBL5414236,0.2098,False
O60885_CHEMBL5405536,0.1975,False
O60885_CHEMBL5432627,0.1923,False
O60885_CHEMBL5411662,0.1951,False
O60885_CHEMBL5399062,0.2179,False
O60885_CHEMBL5438588,0.25,False
O60885_CHEMBL5422966,0.2338,False
O60885_CHEMBL5432665,0.2209,False
O60885_CHEMBL5440431,0.2197,False
O60885_CHEMBL5413916,0.2211,False
O60885_CHEMBL5418662,0.2157,False
O60885_CHEMBL5395658,0.2178,False
O60885_CHEMBL5394124,0.2323,False
O60885_CHEMBL5395952,0.2192,False
O60885_CHEMBL5439597,0.2307,False
O60885_CHEMBL5409942,0.2192,False
O60885_CHEMBL5414030,0.2115,False
O60885_CHEMBL5416283,0.2156,False
O60885_CHEMBL5421774,0.2069,False
O60885_CHEMBL5400900,0.2034,False
O60885_CHEMBL5411322,0.2069,False
O60885_CHEMBL5425663,0.2119,False
O60885_CHEMBL5413795,0.2323,False
O60885_CHEMBL5408527,0.176,False
O60885_CHEMBL5406617,0.1854,False
O60885_CHEMBL5423358,0.1812,False
O60885_CHEMBL5396203,0.1825,False
O60885_CHEMBL5405309,0.1783,False
O60885_CHEMBL5435358,0.188,False
O60885_CHEMBL5394959,0.1981,False
O60885_CHEMBL5416735,0.2,False
O60885_CHEMBL5428438,0.1705,False
O60885_CHEMBL5423609,0.1594,False
O60885_CHEMBL5426726,0.1606,False
O60885_CHEMBL5439504,0.163,False
O60885_CHEMBL5430595,0.1654,False
O60885_CHEMBL5427802,0.1809,False
O60885_CHEMBL5416468,0.1748,False
O60885_CHEMBL5396537,0.1567,False
O60885_CHEMBL5418544,0.1567,False
O60885_CHEMBL5431657,0.1578,False
O60885_CHEMBL5439456,0.1578,False
O60885_CHEMBL5397122,0.1818,False
O60885_CHEMBL5424066,0.1858,False
O60885_CHEMBL5422964,0.1885,False
O60885_CHEMBL5422361,0.1885,False
O60885_CHEMBL5437464,0.2039,False
O60885_CHEMBL5409547,0.238,False
O60885_CHEMBL5415295,0.1858,False
O60885_CHEMBL5397177,0.1818,False
O60885_CHEMBL5411832,0.2111,False
O60885_CHEMBL5407801,0.1786,False
O60885_CHEMBL5422566,0.1711,False
O60885_CHEMBL5406228,0.1904,False
O60885_CHEMBL5416135,0.2646,False
O60885_CHEMBL5416632,0.2646,False
O60885_CHEMBL5402948,0.2524,False
O60885_CHEMBL5404499,0.2524,False
O60885_CHEMBL5393966,0.1842,False
O60885_CHEMBL5420388,0.2,False
O60885_CHEMBL5429506,0.2212,False
O60885_CHEMBL5426710,0.1897,False
O60885_CHEMBL5429974,0.2035,False
O60885_CHEMBL5398464,0.5557,False
O60885_CHEMBL5426714,0.1898,False
O60885_CHEMBL5405549,0.2169,False
O60885_CHEMBL5433198,0.2142,False
O60885_CHEMBL5431061,0.2211,False
O60885_CHEMBL5409043,0.2166,False
O60885_CHEMBL5434529,0.2122,False
O60885_CHEMBL5416328,0.2333,False
O60885_CHEMBL5424589,0.2222,False
O60885_CHEMBL5415843,0.1904,False
O60885_CHEMBL5421726,0.1771,False
O60885_CHEMBL5406183,0.1846,False
O60885_CHEMBL5409305,0.1953,False
O60885_CHEMBL5416329,0.1646,False
O60885_CHEMBL5398000,0.1827,False
O60885_CHEMBL5422163,0.1649,False
O60885_CHEMBL5401253,0.2073,False
O60885_CHEMBL5440537,0.1637,False
O60885_CHEMBL5403848,0.1724,False
O60885_CHEMBL5420752,0.1652,False
O60885_CHEMBL5440963,0.1735,False
O60885_CHEMBL5439607,0.1852,False
O60885_CHEMBL5434035,0.2054,False
O75116_CHEMBL5439783,0.1963,False
O75116_CHEMBL5435627,0.1963,False
O75116_CHEMBL5422545,0.1948,False
O75116_CHEMBL5414693,0.1887,False
O75116_CHEMBL5430368,0.1887,False
O75116_CHEMBL5411877,0.2371,False
O75116_CHEMBL5396883,0.6924,False
O75116_CHEMBL5399426,0.2739,False
O75116_CHEMBL5434756,0.2208,False
O75116_CHEMBL5407662,0.2739,False
O75116_CHEMBL5403816,0.5269,False
O75116_CHEMBL5397091,0.2142,False
O75116_CHEMBL5405298,0.2041,False
O75116_CHEMBL5438833,0.2,False
O75116_CHEMBL5398844,0.2,False
O75116_CHEMBL5403605,0.1979,False
O75116_CHEMBL5408850,0.1979,False
O75116_CHEMBL5411955,0.3027,False
O75116_CHEMBL5437526,0.1909,False
O75116_CHEMBL5399221,0.1909,False
O75116_CHEMBL5428479,0.2,False
O75116_CHEMBL5408387,0.2,False
O75116_CHEMBL5439971,0.1957,False
O75116_CHEMBL5417698,0.1957,False
O75116_CHEMBL5424408,0.1852,False
O75116_CHEMBL5439375,0.2065,False
O75116_CHEMBL5426208,0.2065,False
O75116_CHEMBL5421321,0.2095,False
O75116_CHEMBL5397611,0.2075,False
O75116_CHEMBL5409106,0.1863,False
O75116_CHEMBL5416265,0.217,False
O75116_CHEMBL5414146,0.1868,False
O75116_CHEMBL5403088,0.196,False
O75116_CHEMBL5409229,0.196,False
O75116_CHEMBL5403685,0.2166,False
O75116_CHEMBL5427927,0.2166,False
O75116_CHEMBL5400934,0.2211,False
O75116_CHEMBL5438374,0.236,False
O75116_CHEMBL5414576,0.1936,False
O75116_CHEMBL5428430,0.2128,False
O75116_CHEMBL5421280,0.2234,False
O75116_CHEMBL5404104,0.2316,False
O75116_CHEMBL5412156,0.2472,False
O75116_CHEMBL5406146,0.2166,False
O75116_CHEMBL5437264,0.2444,False
O75116_CHEMBL5422811,0.1959,False
O75116_CHEMBL5407182,0.2727,False
O75116_CHEMBL5440366,0.2273,False
O75116_CHEMBL5428749,0.2283,False
O75116_CHEMBL5426560,0.2698,False
O75116_CHEMBL5425811,0.2166,False
O75116_CHEMBL5430350,0.3027,False
O75116_CHEMBL5403316,0.1848,False
O75116_CHEMBL5420736,0.1848,False
O75116_CHEMBL5418416,0.1827,False
O75116_CHEMBL5420109,0.1827,False
O75116_CHEMBL5440816,0.1904,False
O75116_CHEMBL5400899,0.1904,False
O75116_CHEMBL5419207,0.1954,False
O75116_CHEMBL5412281,0.1954,False
O75874_CHEMBL5406779,0.2328,False
O75874_CHEMBL5395826,0.2411,False
O75874_CHEMBL5397019,0.2053,False
O75874_CHEMBL5435681,0.2241,False
O75874_CHEMBL5395971,0.2632,False
O75874_CHEMBL5429617,0.3098,False
O75874_CHEMBL5435016,0.2477,False
O75874_CHEMBL5427214,0.3098,False
O75874_CHEMBL5407884,0.2542,False
O75874_CHEMBL5440722,0.1982,False
O75874_CHEMBL5430621,0.174,False
O75874_CHEMBL5431953,0.2156,False
O75874_CHEMBL5401441,0.2681,False
O75874_CHEMBL5402222,0.2273,False
O75874_CHEMBL5401096,0.2106,False
O75874_CHEMBL5426190,0.193,False
O75874_CHEMBL5395437,0.2385,False
O75874_CHEMBL5420050,0.2202,False
O75874_CHEMBL5436549,0.2124,False
O75874_CHEMBL5394135,0.2288,False
O75874_CHEMBL5432595,0.2231,False
O75874_CHEMBL5399782,0.2544,False
O75874_CHEMBL5398072,0.2034,False
O75874_CHEMBL5426656,0.2661,False
O75874_CHEMBL5429295,0.2566,False
O75874_CHEMBL5400253,0.2457,False
O75874_CHEMBL5422753,0.2566,False
O75874_CHEMBL5410097,0.2661,False
O75874_CHEMBL5410611,0.2136,False
O75874_CHEMBL5413084,0.2231,False
O75874_CHEMBL5403346,0.2354,False
O75874_CHEMBL5408062,0.2437,False
O75874_CHEMBL5400037,0.2368,False
O75874_CHEMBL5436629,0.1852,False
O75874_CHEMBL5414869,0.2605,False
O75874_CHEMBL5425321,0.2363,False
O75874_CHEMBL5436810,0.2202,False
O75874_CHEMBL5408544,0.2181,False
O75874_CHEMBL5426446,0.2056,False
O94925_CHEMBL5427008,0.1792,False
O94925_CHEMBL5409568,0.1794,False
O94925_CHEMBL5415915,0.2101,False
O94925_CHEMBL5405118,0.228,False
O94925_CHEMBL5404634,0.1208,False
O94925_CHEMBL5435169,0.1818,False
O94925_CHEMBL5409517,0.1708,False
O94925_CHEMBL5396896,0.1772,False
O94925_CHEMBL5411562,0.1794,False
O94925_CHEMBL5411945,0.2142,False
O94925_CHEMBL5433686,0.2167,False
O94925_CHEMBL5415283,0.2192,False
O94925_CHEMBL5428990,0.2192,False
O94925_CHEMBL5428837,0.2212,False
O94925_CHEMBL5394045,0.2212,False
O94925_CHEMBL5412557,0.2212,False
O94925_CHEMBL5429833,0.2212,False
O94925_CHEMBL5439210,0.2142,False
O94925_CHEMBL5411575,0.2212,False
O94925_CHEMBL5401042,0.3191,False
O94925_CHEMBL5398509,0.2018,False
O94925_CHEMBL5422173,0.2111,False
O94925_CHEMBL5417938,0.2018,False
O94925_CHEMBL5437177,0.2181,False
O94925_CHEMBL5436876,0.2385,False
O94925_CHEMBL5423461,0.2593,False
O94925_CHEMBL5416007,0.2568,False
O94925_CHEMBL5396169,0.2568,False
O94925_CHEMBL5433758,0.2136,False
O94925_CHEMBL5399021,0.2522,False
O94925_CHEMBL5396294,0.2568,False
O94925_CHEMBL5396133,0.2522,False
O94925_CHEMBL5419657,0.2593,False
O94925_CHEMBL5399908,0.2174,False
O94925_CHEMBL5427312,0.2156,False
O94925_CHEMBL5414948,0.2111,False
O94925_CHEMBL5399039,0.2678,False
O94925_CHEMBL5414772,0.2661,False
O94925_CHEMBL5416991,0.2737,False
O94925_CHEMBL5426671,0.2212,False
O94925_CHEMBL5407314,0.2192,False
O94925_CHEMBL5414848,0.2212,False
O94925_CHEMBL5420513,0.2111,False
O94925_CHEMBL5439818,0.293,False
O94925_CHEMBL5438137,0.2075,False
O94925_CHEMBL5397823,0.25,False
O94925_CHEMBL5407097,0.215,False
O94925_CHEMBL5427538,0.2385,False
O94925_CHEMBL5436092,0.2991,False
O94925_CHEMBL5439476,0.2407,False
O94925_CHEMBL5415662,0.2844,False
O94925_CHEMBL5412204,0.2142,False
O94925_CHEMBL5399803,0.4065,False
O94925_CHEMBL5427647,0.3831,False
O94925_CHEMBL5437334,0.4065,False
O94925_CHEMBL5399812,0.3789,False
O94925_CHEMBL5412671,0.3506,False
O94925_CHEMBL5430127,0.4087,False
O94925_CHEMBL5399969,0.2935,False
O94925_CHEMBL5431067,0.3506,False
O94925_CHEMBL5429509,0.3777,False
O94925_CHEMBL5436285,0.2456,False
O94925_CHEMBL5439110,0.2222,False
O94925_CHEMBL5416840,0.1266,False
O94925_CHEMBL5395264,0.2206,False
O94925_CHEMBL5411097,0.0938,False
O94925_CHEMBL5429363,0.1017,False
O94925_CHEMBL5427092,0.2347,False
O94925_CHEMBL5414977,0.1951,False
O94925_CHEMBL5402230,0.2017,False
O94925_CHEMBL5431271,0.2285,False
O94925_CHEMBL5431644,0.2264,False
O94925_CHEMBL5398009,0.2323,False
O94925_CHEMBL5405323,0.2627,False
O94925_CHEMBL5412885,0.2917,False
O94925_CHEMBL5396735,0.302,False
O94925_CHEMBL5426166,0.2991,False
O94925_CHEMBL5401295,0.302,False
O94925_CHEMBL5417574,0.2827,False
O94925_CHEMBL5431922,0.2844,False
O94925_CHEMBL5422733,0.2632,False
O94925_CHEMBL5440854,0.1818,False
O94925_CHEMBL5397149,0.153,False
O94925_CHEMBL5429695,0.2,False
O96028_CHEMBL5402134,0.2222,False
O96028_CHEMBL5424751,0.2028,False
O96028_CHEMBL5403046,0.2028,False
O96028_CHEMBL5401066,0.1915,False
O96028_CHEMBL5435611,0.1915,False
O96028_CHEMBL5412710,0.1957,False
O96028_CHEMBL5401031,0.1957,False
O96028_CHEMBL5420895,0.2651,False
O96028_CHEMBL5412847,0.1628,False
O96028_CHEMBL5397372,0.1714,False
O96028_CHEMBL5419919,0.1895,False
O96028_CHEMBL5412582,0.1758,False
O96028_CHEMBL5433538,0.1951,False
O96028_CHEMBL5401919,0.1975,False
O96028_CHEMBL5441106,0.1735,False
O96028_CHEMBL5419286,0.2028,False
O96028_CHEMBL5397613,0.2028,False
O96028_CHEMBL5422301,0.1915,False
O96028_CHEMBL5402868,0.1915,False
O96028_CHEMBL5430389,0.1978,False
O96028_CHEMBL5406546,0.1978,False
O96028_CHEMBL5436306,0.1868,False
O96028_CHEMBL5402955,0.1868,False
O96028_CHEMBL5414580,0.0932,False
O96028_CHEMBL5427103,0.2466,False
O96028_CHEMBL5418169,0.1959,False
O96028_CHEMBL5407373,0.1979,False
O96028_CHEMBL5431172,0.2467,False
O96028_CHEMBL5393738,0.2236,False
O96028_CHEMBL5418173,0.2208,False
O96028_CHEMBL5406268,0.1915,False
O96028_CHEMBL5408020,0.191,False
O96028_CHEMBL5397204,0.1915,False
O96028_CHEMBL5428630,0.1936,False
P00533_CHEMBL5400371,0.3362,False
P00533_CHEMBL5415196,0.243,False
P00533_CHEMBL5427961,0.2435,False
P00533_CHEMBL5432280,0.2393,False
P00533_CHEMBL5431658,0.2637,False
P00533_CHEMBL5432716,0.302,False
P00533_CHEMBL5435372,0.2935,False
P00533_CHEMBL5398132,0.2935,False
P00533_CHEMBL5413423,0.2385,False
P00533_CHEMBL5416719,0.2343,False
P00533_CHEMBL5422592,0.2314,False
P00533_CHEMBL5426811,0.2314,False
P00533_CHEMBL5403023,0.2368,False
P00533_CHEMBL5437854,0.2368,False
P00533_CHEMBL5420997,0.3157,False
P00533_CHEMBL5406494,0.2336,False
P00533_CHEMBL5409123,0.2261,False
P00533_CHEMBL5406792,0.2788,False
P00533_CHEMBL5440626,0.2637,False
P00533_CHEMBL5437343,0.2612,False
P00533_CHEMBL5430958,0.2778,False
P00533_CHEMBL5422135,0.2856,False
P00533_CHEMBL5441041,0.2456,False
P00533_CHEMBL5428368,0.2925,False
P00533_CHEMBL5435463,0.3076,False
P00533_CHEMBL5400012,0.2817,False
P00533_CHEMBL5438475,0.22,False
P00533_CHEMBL5436101,0.24,False
P00533_CHEMBL5432017,0.2474,False
P00533_CHEMBL5394139,0.25,False
P00533_CHEMBL5423938,0.2451,False
P00533_CHEMBL5437181,0.2451,False
P00533_CHEMBL5417638,0.2427,False
P00533_CHEMBL5420051,0.2476,False
P00533_CHEMBL5420947,0.243,False
P00533_CHEMBL5434109,0.2573,False
P00533_CHEMBL5429210,0.25,False
P00533_CHEMBL5425734,0.2739,False
P00533_CHEMBL5415565,0.2646,False
P00533_CHEMBL5437252,0.2427,False
P00533_CHEMBL5408586,0.238,False
P00533_CHEMBL5429838,0.238,False
P00533_CHEMBL5408234,0.3052,False
P00533_CHEMBL5401943,0.2612,False
P00533_CHEMBL5404799,0.2405,False
P00533_CHEMBL5403085,0.1965,False
P00533_CHEMBL5408900,0.2449,False
P00533_CHEMBL5400975,0.14,False
P00533_CHEMBL5413772,0.215,False
P00533_CHEMBL5405436,0.7017,False
P00533_CHEMBL5402816,0.2642,False
P00533_CHEMBL5414512,0.2744,False
P00533_CHEMBL5418732,0.2279,False
P00533_CHEMBL5416812,0.2773,False
P00533_CHEMBL5415613,0.2222,False
P00533_CHEMBL5415774,0.1964,False
P00533_CHEMBL5438940,0.2035,False
P00533_CHEMBL5408255,0.1964,False
P00533_CHEMBL5404784,0.2072,False
P00533_CHEMBL5400143,0.2971,False
P00533_CHEMBL5417458,0.2925,False
P00533_CHEMBL5401125,0.213,False
P00533_CHEMBL5427952,0.1982,False
P00533_CHEMBL5410422,0.2242,False
P00533_CHEMBL5434067,0.2347,False
P00533_CHEMBL5405737,0.2119,False
P00533_CHEMBL5401619,0.2106,False
P00533_CHEMBL5398953,0.2981,False
P00533_CHEMBL5427116,0.3333,False
P00533_CHEMBL5436057,0.3047,False
P00533_CHEMBL5422465,0.2264,False
P00533_CHEMBL5417607,0.2264,False
P00533_CHEMBL5434169,0.2421,False
P00533_CHEMBL5412108,0.2477,False
P00533_CHEMBL5424597,0.2666,False
P00533_CHEMBL5409629,0.2637,False
P00533_CHEMBL5420857,0.2637,False
P00533_CHEMBL5404315,0.2554,False
P00533_CHEMBL5418474,0.2169,False
P00533_CHEMBL5431583,0.2338,False
P00533_CHEMBL5413223,0.2048,False
P00533_CHEMBL5432592,0.2195,False
P00533_CHEMBL5436096,0.2368,False
P00533_CHEMBL5434318,0.2209,False
P00533_CHEMBL5403478,0.2094,False
P00533_CHEMBL5424694,0.2169,False
P00533_CHEMBL5419520,0.2222,False
P00533_CHEMBL5406951,0.2222,False
P00533_CHEMBL5398727,0.2094,False
P00533_CHEMBL5420945,0.2888,False
P00533_CHEMBL5425883,0.2683,False
P00533_CHEMBL5406771,0.2659,False
P00533_CHEMBL5439547,0.2764,False
P00533_CHEMBL5440989,0.3635,False
P00533_CHEMBL5435881,0.3572,False
P00533_CHEMBL5439991,0.3513,False
P00533_CHEMBL5423287,0.3635,False
P00533_CHEMBL5435735,0.3635,False
P00533_CHEMBL5401094,0.3665,False
P00533_CHEMBL5431909,0.3423,False
P00533_CHEMBL5419934,0.3765,False
P00533_CHEMBL5429059,0.5327,False
P00533_CHEMBL5440872,0.5752,False
P00533_CHEMBL5438568,0.5059,False
P00533_CHEMBL5411378,0.2632,False
P00533_CHEMBL5401705,0.261,False
P00533_CHEMBL5411347,0.2524,False
P00533_CHEMBL5440766,0.2262,False
P00533_CHEMBL5418313,0.2593,False
P00533_CHEMBL5414964,0.2195,False
P00533_CHEMBL5398855,0.271,False
P00533_CHEMBL5398800,0.283,False
P00533_CHEMBL5439126,0.2299,False
P00533_CHEMBL5418087,0.2222,False
P00533_CHEMBL5428404,0.2046,False
P00533_CHEMBL5397490,0.2118,False
P00533_CHEMBL5411617,0.2247,False
P00533_CHEMBL5404033,0.2413,False
P00533_CHEMBL5436321,0.2637,False
P00533_CHEMBL5417494,0.2118,False
P00533_CHEMBL5433431,0.2573,False
P00533_CHEMBL5439652,0.2222,False
P00533_CHEMBL5395404,0.2347,False
P00533_CHEMBL5425169,0.2333,False
P00533_CHEMBL5411535,0.233,False
P00533_CHEMBL5397983,0.2455,False
P00533_CHEMBL5401604,0.2573,False
P00533_CHEMBL5429694,0.25,False
P00533_CHEMBL5430683,0.2413,False
P00533_CHEMBL5421809,0.2524,False
P00533_CHEMBL5401490,0.2612,False
P00533_CHEMBL5436634,0.25,False
P00533_CHEMBL5441026,0.25,False
P00533_CHEMBL5396183,0.2452,False
P00533_CHEMBL5416668,0.2433,False
P00533_CHEMBL5400539,0.6187,False
P00533_CHEMBL5397557,0.2603,False
P00533_CHEMBL5439143,0.2152,False
P00533_CHEMBL5425121,0.2766,False
P00915_CHEMBL5433200,0.1333,False
P00915_CHEMBL5418092,0.1333,False
P00915_CHEMBL5431609,0.1296,False
P00915_CHEMBL5434405,0.1296,False
P00915_CHEMBL5399412,0.1844,False
P00915_CHEMBL5410769,0.1844,False
P00915_CHEMBL5430974,0.1505,False
P00915_CHEMBL5420563,0.1505,False
P00915_CHEMBL5434750,0.1489,False
P00915_CHEMBL5394374,0.1349,False
P00915_CHEMBL5439211,0.1349,False
P00915_CHEMBL5420568,0.1511,False
P00915_CHEMBL5429492,0.1379,False
P00915_CHEMBL5425027,0.1522,False
P00915_CHEMBL5406311,0.1511,False
P00915_CHEMBL5418946,0.1919,False
P00915_CHEMBL5395028,0.1704,False
P00915_CHEMBL5408660,0.1818,False
P00915_CHEMBL5394136,0.2128,False
P00915_CHEMBL5428616,0.1951,False
P00915_CHEMBL5411236,0.2135,False
P00915_CHEMBL5434644,0.1882,False
P00915_CHEMBL5418325,0.2065,False
P00915_CHEMBL5418448,0.1932,False
P00915_CHEMBL5396521,0.2,False
P00915_CHEMBL5406454,0.1927,False
P00915_CHEMBL5415157,0.2135,False
P00915_CHEMBL5430687,0.184,False
P00915_CHEMBL5402415,0.2195,False
P00915_CHEMBL5403443,0.2051,False
P00915_CHEMBL5423785,0.2094,False
P00915_CHEMBL5420806,0.2236,False
P00915_CHEMBL5408282,0.2236,False
P00915_CHEMBL5403015,0.2417,False
P00915_CHEMBL5418584,0.1649,False
P00915_CHEMBL5430954,0.2739,False
P00915_CHEMBL5398870,0.2268,False
P00915_CHEMBL5408801,0.2247,False
P00915_CHEMBL5427771,0.2019,False
P00915_CHEMBL5412006,0.1771,False
P00915_CHEMBL5408039,0.1729,False
P00915_CHEMBL5417623,0.179,False
P00915_CHEMBL5419120,0.2134,False
P00915_CHEMBL5419562,0.175,False
P00915_CHEMBL5409839,0.1609,False
P00915_CHEMBL5406763,0.1666,False
P00915_CHEMBL5398527,0.1765,False
P00915_CHEMBL5398482,0.1515,False
P00915_CHEMBL5404478,0.1866,False
P00915_CHEMBL5430744,0.1781,False
P00915_CHEMBL5404207,0.1505,False
P00915_CHEMBL5432122,0.172,False
P00915_CHEMBL5400096,0.2142,False
P00915_CHEMBL5427772,0.1666,False
P00915_CHEMBL5439825,0.1467,False
P00915_CHEMBL5424006,0.1827,False
P00915_CHEMBL5419432,0.1538,False
P00915_CHEMBL5409853,0.24,False
P00915_CHEMBL5436128,0.1915,False
P00915_CHEMBL5411012,0.1855,False
P00915_CHEMBL5427767,0.2258,False
P00915_CHEMBL5412673,0.1954,False
P00915_CHEMBL5413719,0.191,False
P00915_CHEMBL5434757,0.1758,False
P00915_CHEMBL5431226,0.1899,False
P00915_CHEMBL5400438,0.2,False
P00915_CHEMBL5422561,0.1798,False
P00915_CHEMBL5399183,0.2278,False
P00915_CHEMBL5437429,0.2451,False
P00915_CHEMBL5431631,0.2421,False
P00915_CHEMBL5411887,0.2605,False
P00915_CHEMBL5408930,0.2527,False
P00915_CHEMBL5422492,0.2,False
P00915_CHEMBL5438275,0.2,False
P00915_CHEMBL5411466,0.2041,False
P00915_CHEMBL5419182,0.1895,False
P00915_CHEMBL5428815,0.2078,False
P00915_CHEMBL5435073,0.2632,False
P00915_CHEMBL5438823,0.2336,False
P00915_CHEMBL5406041,0.1895,False
P00915_CHEMBL5402391,0.2435,False
P00915_CHEMBL5438178,0.2115,False
P00915_CHEMBL5433495,0.2588,False
P00915_CHEMBL5440256,0.2396,False
P00915_CHEMBL5439068,0.2222,False
P00915_CHEMBL5406460,0.2048,False
P00915_CHEMBL5401486,0.2062,False
P00915_CHEMBL5424643,0.2467,False
P00915_CHEMBL5438359,0.2578,False
P00915_CHEMBL5395842,0.2294,False
P00915_CHEMBL5402861,0.2754,False
