compound_id,simstd_sair,ik1_sair
O60885_CHEMBL5435156,0.4075,False
O60885_CHEMBL5437305,0.3293,False
O60885_CHEMBL5417286,0.3276,False
O60885_CHEMBL5427202,0.3276,False
O60885_CHEMBL5419274,0.4871,False
O60885_CHEMBL5426703,1.0,True
O60885_CHEMBL5429376,1.0,True
O60885_CHEMBL5423707,0.3291,False
O60885_CHEMBL5440150,0.3889,False
O60885_CHEMBL5438020,0.3767,False
O60885_CHEMBL5420638,0.3635,False
O60885_CHEMBL5406585,0.3381,False
O60885_CHEMBL5404986,0.3333,False
O60885_CHEMBL5416229,0.3293,False
O60885_CHEMBL5427136,0.3374,False
O60885_CHEMBL5430730,0.3379,False
O60885_CHEMBL5396885,0.4058,False
O60885_CHEMBL5403013,0.3484,False
O60885_CHEMBL5410968,1.0,True
O60885_CHEMBL5412127,1.0,True
O60885_CHEMBL5421238,1.0,True
O60885_CHEMBL5434467,1.0,True
O60885_CHEMBL5418320,1.0,True
O60885_CHEMBL5408013,0.9604,False
O60885_CHEMBL5402704,1.0,True
O60885_CHEMBL5408583,1.0,True
O60885_CHEMBL5395241,1.0,True
O60885_CHEMBL5402431,1.0,True
O60885_CHEMBL5402922,1.0,True
O60885_CHEMBL5422245,1.0,True
O60885_CHEMBL5426693,1.0,True
O60885_CHEMBL5430428,1.0,True
O60885_CHEMBL5437467,1.0,True
O60885_CHEMBL5415794,1.0,True
O60885_CHEMBL5410310,1.0,True
O60885_CHEMBL5422930,1.0,True
O60885_CHEMBL5417441,1.0,True
O60885_CHEMBL5417454,1.0,True
O60885_CHEMBL5428017,1.0,True
O60885_CHEMBL5440739,1.0,True
O60885_CHEMBL5412529,1.0,True
O60885_CHEMBL5409700,1.0,True
O60885_CHEMBL5428087,1.0,True
O60885_CHEMBL5403358,1.0,True
O60885_CHEMBL5426964,1.0,True
O60885_CHEMBL5427957,1.0,True
O60885_CHEMBL5438409,1.0,True
O60885_CHEMBL5403473,1.0,True
O60885_CHEMBL5406467,1.0,True
O60885_CHEMBL5437723,1.0,True
O60885_CHEMBL5419367,1.0,True
O60885_CHEMBL5394764,1.0,True
O60885_CHEMBL5401381,1.0,True
O60885_CHEMBL5418129,1.0,True
O60885_CHEMBL5417495,1.0,True
O60885_CHEMBL5421723,1.0,True
O60885_CHEMBL5408776,1.0,True
O60885_CHEMBL5415796,1.0,True
O60885_CHEMBL5400502,1.0,True
O60885_CHEMBL5409453,1.0,True
O60885_CHEMBL5395480,1.0,True
O60885_CHEMBL5398977,1.0,True
O60885_CHEMBL5429440,1.0,True
O60885_CHEMBL5422122,1.0,True
O60885_CHEMBL5416208,1.0,True
O60885_CHEMBL5435085,1.0,True
O60885_CHEMBL5413543,1.0,True
O60885_CHEMBL5437669,1.0,True
O60885_CHEMBL5421597,0.3381,False
O60885_CHEMBL5397570,0.3589,False
O60885_CHEMBL5430358,0.3975,False
O60885_CHEMBL5435289,0.3923,False
O60885_CHEMBL5425156,0.3733,False
O60885_CHEMBL5397432,0.3501,False
O60885_CHEMBL5412647,0.3635,False
O60885_CHEMBL5431086,0.3733,False
O60885_CHEMBL5424755,0.3438,False
O60885_CHEMBL5394236,0.3535,False
O60885_CHEMBL5426902,0.3923,False
O60885_CHEMBL5409622,0.3835,False
O60885_CHEMBL5415469,0.366,False
O60885_CHEMBL5419925,0.3635,False
O60885_CHEMBL5400544,0.3635,False
O60885_CHEMBL5415548,0.3767,False
O60885_CHEMBL5434208,0.3523,False
O60885_CHEMBL5413668,0.3718,False
O60885_CHEMBL5424207,0.3733,False
O60885_CHEMBL5414895,0.3718,False
O60885_CHEMBL5409463,0.394,False
O60885_CHEMBL5431009,0.4255,False
O60885_CHEMBL5398139,0.4194,False
O60885_CHEMBL5407114,0.3845,False
O60885_CHEMBL5435255,0.4321,False
O60885_CHEMBL5416494,0.4355,False
O60885_CHEMBL5420470,0.3999,False
O60885_CHEMBL5416132,0.3918,False
O60885_CHEMBL5428113,0.4058,False
O60885_CHEMBL5431735,0.353,False
O60885_CHEMBL5399489,0.5815,False
O60885_CHEMBL5424952,0.6758,False
O60885_CHEMBL5440797,0.3733,False
O60885_CHEMBL5415106,0.2896,False
O60885_CHEMBL5425218,0.3252,False
O60885_CHEMBL5432760,0.3635,False
O60885_CHEMBL5421082,0.366,False
O60885_CHEMBL5432892,0.4092,False
O60885_CHEMBL5394142,0.5112,False
O60885_CHEMBL5422546,0.5635,False
O60885_CHEMBL5439855,0.4043,False
O60885_CHEMBL5408978,0.4314,False
O60885_CHEMBL5409681,0.5332,False
O60885_CHEMBL5416926,0.522,False
O60885_CHEMBL5405269,0.5,False
O60885_CHEMBL5409461,0.519,False
O60885_CHEMBL5415611,0.4905,False
O60885_CHEMBL5422534,1.0,True
O60885_CHEMBL5405779,1.0,True
O60885_CHEMBL5403879,0.3501,False
O60885_CHEMBL5408181,0.3508,False
O60885_CHEMBL5426022,0.3572,False
O60885_CHEMBL5426762,0.3333,False
O60885_CHEMBL5400407,0.4814,False
O60885_CHEMBL5414236,0.3333,False
O60885_CHEMBL5405536,0.3582,False
O60885_CHEMBL5432627,0.4033,False
O60885_CHEMBL5411662,0.4243,False
O60885_CHEMBL5399062,0.4058,False
O60885_CHEMBL5438588,0.4912,False
O60885_CHEMBL5422966,0.397,False
O60885_CHEMBL5432665,0.4333,False
O60885_CHEMBL5440431,0.4097,False
O60885_CHEMBL5413916,0.4097,False
O60885_CHEMBL5418662,0.3777,False
O60885_CHEMBL5395658,0.3831,False
O60885_CHEMBL5394124,0.3865,False
O60885_CHEMBL5395952,0.4937,False
O60885_CHEMBL5439597,0.4048,False
O60885_CHEMBL5409942,0.439,False
O60885_CHEMBL5414030,0.4158,False
O60885_CHEMBL5416283,0.4634,False
O60885_CHEMBL5421774,0.4131,False
O60885_CHEMBL5400900,0.4348,False
O60885_CHEMBL5411322,0.4285,False
O60885_CHEMBL5425663,0.4023,False
O60885_CHEMBL5413795,0.4595,False
O60885_CHEMBL5408527,0.5933,False
O60885_CHEMBL5406617,0.6221,False
O60885_CHEMBL5423358,0.6665,False
O60885_CHEMBL5396203,0.6304,False
O60885_CHEMBL5405309,0.6743,False
O60885_CHEMBL5435358,0.6665,False
O60885_CHEMBL5394959,0.7295,False
O60885_CHEMBL5416735,0.7163,False
O60885_CHEMBL5428438,0.4956,False
O60885_CHEMBL5423609,0.5908,False
O60885_CHEMBL5426726,0.582,False
O60885_CHEMBL5439504,0.5635,False
O60885_CHEMBL5430595,0.5454,False
O60885_CHEMBL5427802,0.4316,False
O60885_CHEMBL5416468,0.4397,False
O60885_CHEMBL5396537,0.5,False
O60885_CHEMBL5418544,0.5,False
O60885_CHEMBL5431657,0.4924,False
O60885_CHEMBL5439456,0.4812,False
O60885_CHEMBL5397122,0.2976,False
O60885_CHEMBL5424066,0.2947,False
O60885_CHEMBL5422964,0.2803,False
O60885_CHEMBL5422361,0.2571,False
O60885_CHEMBL5437464,0.2957,False
O60885_CHEMBL5409547,0.3059,False
O60885_CHEMBL5415295,0.3484,False
O60885_CHEMBL5397177,0.3118,False
O60885_CHEMBL5411832,0.2727,False
O60885_CHEMBL5407801,0.3088,False
O60885_CHEMBL5422566,0.3,False
O60885_CHEMBL5406228,0.2615,False
O60885_CHEMBL5416135,0.3821,False
O60885_CHEMBL5416632,0.3821,False
O60885_CHEMBL5402948,0.3618,False
O60885_CHEMBL5404499,0.3618,False
O60885_CHEMBL5393966,0.2759,False
O60885_CHEMBL5420388,0.3118,False
O60885_CHEMBL5429506,0.2637,False
O60885_CHEMBL5426710,0.491,False
O60885_CHEMBL5429974,0.314,False
O60885_CHEMBL5398464,1.0,True
O60885_CHEMBL5426714,0.4355,False
O60885_CHEMBL5405549,0.3381,False
O60885_CHEMBL5433198,0.394,False
O60885_CHEMBL5431061,0.3293,False
O60885_CHEMBL5409043,0.3484,False
O60885_CHEMBL5434529,0.3411,False
O60885_CHEMBL5416328,0.3513,False
O60885_CHEMBL5424589,0.4355,False
O60885_CHEMBL5415843,0.3635,False
O60885_CHEMBL5421726,0.3857,False
O60885_CHEMBL5406183,0.3281,False
O60885_CHEMBL5409305,0.3333,False
O60885_CHEMBL5416329,0.4426,False
O60885_CHEMBL5398000,0.5815,False
O60885_CHEMBL5422163,0.6802,False
O60885_CHEMBL5401253,0.6665,False
O60885_CHEMBL5440537,0.6494,False
O60885_CHEMBL5403848,0.6494,False
O60885_CHEMBL5420752,0.6577,False
O60885_CHEMBL5440963,0.6411,False
O60885_CHEMBL5439607,0.7026,False
O60885_CHEMBL5434035,0.4238,False
O75116_CHEMBL5439783,0.4204,False
O75116_CHEMBL5435627,0.4204,False
O75116_CHEMBL5422545,0.7002,False
O75116_CHEMBL5414693,0.3809,False
O75116_CHEMBL5430368,0.3809,False
O75116_CHEMBL5411877,1.0,True
O75116_CHEMBL5396883,1.0,True
O75116_CHEMBL5399426,1.0,True
O75116_CHEMBL5434756,0.8462,False
O75116_CHEMBL5407662,1.0,False
O75116_CHEMBL5403816,0.7998,False
O75116_CHEMBL5397091,0.3667,False
O75116_CHEMBL5405298,0.3779,False
O75116_CHEMBL5438833,0.3779,False
O75116_CHEMBL5398844,0.3779,False
O75116_CHEMBL5403605,0.3923,False
O75116_CHEMBL5408850,0.3923,False
O75116_CHEMBL5411955,0.7803,False
O75116_CHEMBL5437526,0.3923,False
O75116_CHEMBL5399221,0.3923,False
O75116_CHEMBL5428479,0.3975,False
O75116_CHEMBL5408387,0.3975,False
O75116_CHEMBL5439971,0.3828,False
O75116_CHEMBL5417698,0.3828,False
O75116_CHEMBL5424408,0.3333,False
O75116_CHEMBL5439375,0.4075,False
O75116_CHEMBL5426208,0.4075,False
O75116_CHEMBL5421321,0.603,False
O75116_CHEMBL5397611,0.5942,False
O75116_CHEMBL5409106,0.4211,False
O75116_CHEMBL5416265,0.5342,False
O75116_CHEMBL5414146,0.3923,False
O75116_CHEMBL5403088,0.3975,False
O75116_CHEMBL5409229,0.3975,False
O75116_CHEMBL5403685,0.3779,False
O75116_CHEMBL5427927,0.3779,False
O75116_CHEMBL5400934,1.0,True
O75116_CHEMBL5438374,1.0,True
O75116_CHEMBL5414576,1.0,True
O75116_CHEMBL5428430,1.0,True
O75116_CHEMBL5421280,0.8696,False
O75116_CHEMBL5404104,1.0,True
O75116_CHEMBL5412156,0.8335,False
O75116_CHEMBL5406146,1.0,True
O75116_CHEMBL5437264,0.8594,False
O75116_CHEMBL5422811,1.0,True
O75116_CHEMBL5407182,1.0,True
O75116_CHEMBL5440366,1.0,True
O75116_CHEMBL5428749,0.8242,False
O75116_CHEMBL5426560,0.7974,False
O75116_CHEMBL5425811,1.0,True
O75116_CHEMBL5430350,0.7803,False
O75116_CHEMBL5403316,0.3901,False
O75116_CHEMBL5420736,0.3901,False
O75116_CHEMBL5418416,0.3953,False
O75116_CHEMBL5420109,0.3953,False
O75116_CHEMBL5440816,0.3975,False
O75116_CHEMBL5400899,0.3975,False
O75116_CHEMBL5419207,0.4155,False
O75116_CHEMBL5412281,0.4155,False
O75874_CHEMBL5406779,0.6221,False
O75874_CHEMBL5395826,0.6514,False
O75874_CHEMBL5397019,0.6304,False
O75874_CHEMBL5435681,1.0,True
O75874_CHEMBL5395971,0.8501,False
O75874_CHEMBL5429617,0.6523,False
O75874_CHEMBL5435016,0.4155,False
O75874_CHEMBL5427214,0.6772,False
O75874_CHEMBL5407884,1.0,True
O75874_CHEMBL5440722,0.625,False
O75874_CHEMBL5430621,0.6235,False
O75874_CHEMBL5431953,0.6045,False
O75874_CHEMBL5401441,0.3572,False
O75874_CHEMBL5402222,0.6304,False
O75874_CHEMBL5401096,0.9102,False
O75874_CHEMBL5426190,0.5,False
O75874_CHEMBL5395437,0.8481,False
O75874_CHEMBL5420050,0.8701,False
O75874_CHEMBL5436549,1.0,True
O75874_CHEMBL5394135,1.0,True
O75874_CHEMBL5432595,0.8506,False
O75874_CHEMBL5399782,0.8271,False
O75874_CHEMBL5398072,1.0,True
O75874_CHEMBL5426656,0.6172,False
O75874_CHEMBL5429295,0.6069,False
O75874_CHEMBL5400253,0.6772,False
O75874_CHEMBL5422753,0.6001,False
O75874_CHEMBL5410097,0.6279,False
O75874_CHEMBL5410611,1.0,True
O75874_CHEMBL5413084,0.8481,False
O75874_CHEMBL5403346,0.6484,False
O75874_CHEMBL5408062,0.6958,False
O75874_CHEMBL5400037,1.0,True
O75874_CHEMBL5436629,0.6484,False
O75874_CHEMBL5414869,0.3684,False
O75874_CHEMBL5425321,0.6162,False
O75874_CHEMBL5436810,0.6479,False
O75874_CHEMBL5408544,0.5181,False
O75874_CHEMBL5426446,0.4517,False
O94925_CHEMBL5427008,0.5571,False
O94925_CHEMBL5409568,0.5571,False
O94925_CHEMBL5415915,0.6748,False
O94925_CHEMBL5405118,0.6411,False
O94925_CHEMBL5404634,0.3826,False
O94925_CHEMBL5435169,0.4043,False
O94925_CHEMBL5409517,0.3958,False
O94925_CHEMBL5396896,0.5972,False
O94925_CHEMBL5411562,0.6411,False
O94925_CHEMBL5411945,1.0,True
O94925_CHEMBL5433686,0.7437,False
O94925_CHEMBL5415283,0.7915,False
O94925_CHEMBL5428990,0.7915,False
O94925_CHEMBL5428837,0.7534,False
O94925_CHEMBL5394045,0.7534,False
O94925_CHEMBL5412557,0.7295,False
O94925_CHEMBL5429833,0.7295,False
O94925_CHEMBL5439210,0.5117,False
O94925_CHEMBL5411575,0.7295,False
O94925_CHEMBL5401042,0.4355,False
O94925_CHEMBL5398509,0.4319,False
O94925_CHEMBL5422173,0.6216,False
O94925_CHEMBL5417938,0.5864,False
O94925_CHEMBL5437177,0.6484,False
O94925_CHEMBL5436876,0.6851,False
O94925_CHEMBL5423461,0.7222,False
O94925_CHEMBL5416007,0.7856,False
O94925_CHEMBL5396169,0.7856,False
O94925_CHEMBL5433758,0.4087,False
O94925_CHEMBL5399021,0.7368,False
O94925_CHEMBL5396294,0.7856,False
O94925_CHEMBL5396133,0.7397,False
O94925_CHEMBL5419657,0.7715,False
O94925_CHEMBL5399908,0.4175,False
O94925_CHEMBL5427312,0.4087,False
O94925_CHEMBL5414948,0.4578,False
O94925_CHEMBL5399039,0.6885,False
O94925_CHEMBL5414772,0.7026,False
O94925_CHEMBL5416991,0.7324,False
O94925_CHEMBL5426671,0.427,False
O94925_CHEMBL5407314,0.4175,False
O94925_CHEMBL5414848,0.5469,False
O94925_CHEMBL5420513,0.4578,False
O94925_CHEMBL5439818,0.4478,False
O94925_CHEMBL5438137,0.4319,False
O94925_CHEMBL5397823,0.4348,False
O94925_CHEMBL5407097,0.4221,False
O94925_CHEMBL5427538,0.519,False
O94925_CHEMBL5436092,0.4395,False
O94925_CHEMBL5439476,0.4644,False
O94925_CHEMBL5415662,0.4458,False
O94925_CHEMBL5412204,0.4534,False
O94925_CHEMBL5399803,0.4644,False
O94925_CHEMBL5427647,0.481,False
O94925_CHEMBL5437334,0.4644,False
O94925_CHEMBL5399812,0.4443,False
O94925_CHEMBL5412671,0.4546,False
O94925_CHEMBL5430127,0.4568,False
O94925_CHEMBL5399969,0.4141,False
O94925_CHEMBL5431067,0.4712,False
O94925_CHEMBL5429509,0.5,False
O94925_CHEMBL5436285,0.4087,False
O94925_CHEMBL5439110,0.4119,False
O94925_CHEMBL5416840,0.3208,False
O94925_CHEMBL5395264,0.3914,False
O94925_CHEMBL5411097,0.1765,False
O94925_CHEMBL5429363,0.4517,False
O94925_CHEMBL5427092,0.4087,False
O94925_CHEMBL5414977,0.4175,False
O94925_CHEMBL5402230,0.4043,False
O94925_CHEMBL5431271,0.4319,False
O94925_CHEMBL5431644,0.427,False
O94925_CHEMBL5398009,0.5259,False
O94925_CHEMBL5405323,0.4614,False
O94925_CHEMBL5412885,0.4922,False
O94925_CHEMBL5396735,0.4285,False
O94925_CHEMBL5426166,0.4219,False
O94925_CHEMBL5401295,0.4285,False
O94925_CHEMBL5417574,0.4604,False
O94925_CHEMBL5431922,0.4854,False
O94925_CHEMBL5422733,0.4321,False
O94925_CHEMBL5440854,0.4473,False
O94925_CHEMBL5397149,0.4082,False
O94925_CHEMBL5429695,0.3489,False
O96028_CHEMBL5402134,0.4753,False
O96028_CHEMBL5424751,0.3538,False
O96028_CHEMBL5403046,0.3538,False
O96028_CHEMBL5401066,0.3333,False
O96028_CHEMBL5435611,0.3333,False
O96028_CHEMBL5412710,0.3333,False
O96028_CHEMBL5401031,0.3447,False
O96028_CHEMBL5420895,0.5229,False
O96028_CHEMBL5412847,0.3049,False
O96028_CHEMBL5397372,0.2935,False
O96028_CHEMBL5419919,0.3157,False
O96028_CHEMBL5412582,0.3035,False
O96028_CHEMBL5433538,0.3333,False
O96028_CHEMBL5401919,0.3376,False
O96028_CHEMBL5441106,0.8184,False
O96028_CHEMBL5419286,0.3433,False
O96028_CHEMBL5397613,0.3433,False
O96028_CHEMBL5422301,0.3425,False
O96028_CHEMBL5402868,0.3425,False
O96028_CHEMBL5430389,0.408,False
O96028_CHEMBL5406546,0.408,False
O96028_CHEMBL5436306,0.3418,False
O96028_CHEMBL5402955,0.3418,False
O96028_CHEMBL5414580,0.5508,False
O96028_CHEMBL5427103,0.5771,False
O96028_CHEMBL5418169,0.4119,False
O96028_CHEMBL5407373,0.418,False
O96028_CHEMBL5431172,0.6138,False
O96028_CHEMBL5393738,0.6538,False
O96028_CHEMBL5418173,0.6602,False
O96028_CHEMBL5406268,0.3333,False
O96028_CHEMBL5408020,0.3767,False
O96028_CHEMBL5397204,0.3333,False
O96028_CHEMBL5428630,0.4443,False
P00533_CHEMBL5400371,0.6807,False
P00533_CHEMBL5415196,0.5122,False
P00533_CHEMBL5427961,0.5386,False
P00533_CHEMBL5432280,0.5776,False
P00533_CHEMBL5431658,0.7407,False
P00533_CHEMBL5432716,0.647,False
P00533_CHEMBL5435372,0.6626,False
P00533_CHEMBL5398132,0.5713,False
P00533_CHEMBL5413423,0.5,False
P00533_CHEMBL5416719,0.5747,False
P00533_CHEMBL5422592,0.4749,False
P00533_CHEMBL5426811,0.4749,False
P00533_CHEMBL5403023,0.4895,False
P00533_CHEMBL5437854,0.4895,False
P00533_CHEMBL5420997,0.4844,False
P00533_CHEMBL5406494,0.7368,False
P00533_CHEMBL5409123,0.6914,False
P00533_CHEMBL5406792,0.8218,False
P00533_CHEMBL5440626,0.9858,False
P00533_CHEMBL5437343,1.0,True
P00533_CHEMBL5430958,1.0,True
P00533_CHEMBL5422135,1.0,True
P00533_CHEMBL5441041,1.0,True
P00533_CHEMBL5428368,0.8535,False
P00533_CHEMBL5435463,0.8628,False
P00533_CHEMBL5400012,0.8589,False
P00533_CHEMBL5438475,0.6377,False
P00533_CHEMBL5436101,0.769,False
P00533_CHEMBL5432017,0.7231,False
P00533_CHEMBL5394139,0.7163,False
P00533_CHEMBL5423938,0.7432,False
P00533_CHEMBL5437181,0.7671,False
P00533_CHEMBL5417638,0.7808,False
P00533_CHEMBL5420051,0.6958,False
P00533_CHEMBL5420947,0.6313,False
P00533_CHEMBL5434109,0.71,False
P00533_CHEMBL5429210,0.7607,False
P00533_CHEMBL5425734,0.6665,False
P00533_CHEMBL5415565,0.6665,False
P00533_CHEMBL5437252,0.8032,False
P00533_CHEMBL5408586,0.7793,False
P00533_CHEMBL5429838,0.7368,False
P00533_CHEMBL5408234,0.5537,False
P00533_CHEMBL5401943,0.8149,False
P00533_CHEMBL5404799,0.7593,False
P00533_CHEMBL5403085,0.5957,False
P00533_CHEMBL5408900,0.7217,False
P00533_CHEMBL5400975,0.2585,False
P00533_CHEMBL5413772,0.7793,False
P00533_CHEMBL5405436,1.0,True
P00533_CHEMBL5402816,0.3977,False
P00533_CHEMBL5414512,0.427,False
P00533_CHEMBL5418732,1.0,True
P00533_CHEMBL5416812,0.6665,False
P00533_CHEMBL5415613,0.8052,False
P00533_CHEMBL5415774,0.6709,False
P00533_CHEMBL5438940,0.3267,False
P00533_CHEMBL5408255,0.3535,False
P00533_CHEMBL5404784,0.3298,False
P00533_CHEMBL5400143,0.7778,False
P00533_CHEMBL5417458,0.427,False
P00533_CHEMBL5401125,0.769,False
P00533_CHEMBL5427952,0.6978,False
P00533_CHEMBL5410422,0.8159,False
P00533_CHEMBL5434067,1.0,True
P00533_CHEMBL5405737,0.7681,False
P00533_CHEMBL5401619,0.7681,False
P00533_CHEMBL5398953,0.3999,False
P00533_CHEMBL5427116,0.7051,False
P00533_CHEMBL5436057,0.7568,False
P00533_CHEMBL5422465,0.8687,False
P00533_CHEMBL5417607,1.0,True
P00533_CHEMBL5434169,0.4729,False
P00533_CHEMBL5412108,1.0,True
P00533_CHEMBL5424597,0.5801,False
P00533_CHEMBL5409629,0.5303,False
P00533_CHEMBL5420857,0.5542,False
P00533_CHEMBL5404315,0.6211,False
P00533_CHEMBL5418474,0.7456,False
P00533_CHEMBL5431583,1.0,True
P00533_CHEMBL5413223,1.0,True
P00533_CHEMBL5432592,0.7593,False
P00533_CHEMBL5436096,1.0,True
P00533_CHEMBL5434318,1.0,True
P00533_CHEMBL5403478,1.0,True
P00533_CHEMBL5424694,1.0,True
P00533_CHEMBL5419520,1.0,True
P00533_CHEMBL5406951,1.0,True
P00533_CHEMBL5398727,0.4565,False
P00533_CHEMBL5420945,0.5688,False
P00533_CHEMBL5425883,0.7832,False
P00533_CHEMBL5406771,0.9434,False
P00533_CHEMBL5439547,1.0,True
P00533_CHEMBL5440989,0.4905,False
P00533_CHEMBL5435881,0.4814,False
P00533_CHEMBL5439991,0.5,False
P00533_CHEMBL5423287,0.4905,False
P00533_CHEMBL5435735,0.4905,False
P00533_CHEMBL5401094,0.5,False
P00533_CHEMBL5431909,0.6099,False
P00533_CHEMBL5419934,0.5845,False
P00533_CHEMBL5429059,0.6943,False
P00533_CHEMBL5440872,0.7734,False
P00533_CHEMBL5438568,0.6309,False
P00533_CHEMBL5411378,1.0,True
P00533_CHEMBL5401705,0.6094,False
P00533_CHEMBL5411347,0.5479,False
P00533_CHEMBL5440766,1.0,True
P00533_CHEMBL5418313,0.8569,False
P00533_CHEMBL5414964,0.8369,False
P00533_CHEMBL5398855,0.8569,False
P00533_CHEMBL5398800,0.7021,False
P00533_CHEMBL5439126,1.0,True
P00533_CHEMBL5418087,0.8833,False
P00533_CHEMBL5428404,1.0,True
P00533_CHEMBL5397490,1.0,True
P00533_CHEMBL5411617,1.0,True
P00533_CHEMBL5404033,0.8423,False
P00533_CHEMBL5436321,0.7925,False
P00533_CHEMBL5417494,1.0,True
P00533_CHEMBL5433431,0.75,False
P00533_CHEMBL5439652,0.4119,False
P00533_CHEMBL5395404,0.4119,False
P00533_CHEMBL5425169,0.4827,False
P00533_CHEMBL5411535,0.6943,False
P00533_CHEMBL5397983,0.8462,False
P00533_CHEMBL5401604,0.6792,False
P00533_CHEMBL5429694,0.5605,False
P00533_CHEMBL5430683,0.8462,False
P00533_CHEMBL5421809,0.792,False
P00533_CHEMBL5401490,0.6895,False
P00533_CHEMBL5436634,0.6748,False
P00533_CHEMBL5441026,0.5317,False
P00533_CHEMBL5396183,0.7847,False
P00533_CHEMBL5416668,0.4729,False
P00533_CHEMBL5400539,0.6987,False
P00533_CHEMBL5397557,0.7114,False
P00533_CHEMBL5439143,0.6113,False
P00533_CHEMBL5425121,0.5161,False
P00915_CHEMBL5433200,0.3875,False
P00915_CHEMBL5418092,0.3875,False
P00915_CHEMBL5431609,0.3735,False
P00915_CHEMBL5434405,0.3735,False
P00915_CHEMBL5399412,0.4062,False
P00915_CHEMBL5410769,0.4062,False
P00915_CHEMBL5430974,0.4092,False
P00915_CHEMBL5420563,0.4092,False
P00915_CHEMBL5434750,0.3372,False
P00915_CHEMBL5394374,0.3901,False
P00915_CHEMBL5439211,0.3901,False
P00915_CHEMBL5420568,0.3845,False
P00915_CHEMBL5429492,0.3845,False
P00915_CHEMBL5425027,0.2837,False
P00915_CHEMBL5406311,0.3845,False
P00915_CHEMBL5418946,0.4375,False
P00915_CHEMBL5395028,0.3274,False
P00915_CHEMBL5408660,0.4468,False
P00915_CHEMBL5394136,0.3833,False
P00915_CHEMBL5428616,0.46,False
P00915_CHEMBL5411236,0.4807,False
P00915_CHEMBL5434644,0.4341,False
P00915_CHEMBL5418325,0.4036,False
P00915_CHEMBL5418448,0.4058,False
P00915_CHEMBL5396521,0.397,False
P00915_CHEMBL5406454,0.4678,False
P00915_CHEMBL5415157,0.4465,False
P00915_CHEMBL5430687,0.4844,False
P00915_CHEMBL5402415,0.3889,False
P00915_CHEMBL5403443,0.4131,False
P00915_CHEMBL5423785,0.4314,False
P00915_CHEMBL5420806,0.4768,False
P00915_CHEMBL5408282,0.4768,False
P00915_CHEMBL5403015,0.3767,False
P00915_CHEMBL5418584,0.3479,False
P00915_CHEMBL5430954,0.7998,False
P00915_CHEMBL5398870,0.5225,False
P00915_CHEMBL5408801,0.769,False
P00915_CHEMBL5427771,0.5073,False
P00915_CHEMBL5412006,0.4033,False
P00915_CHEMBL5408039,0.377,False
P00915_CHEMBL5417623,0.4465,False
P00915_CHEMBL5419120,0.4238,False
P00915_CHEMBL5419562,0.4614,False
P00915_CHEMBL5409839,0.4092,False
P00915_CHEMBL5406763,0.4468,False
P00915_CHEMBL5398527,0.4285,False
P00915_CHEMBL5398482,0.4375,False
P00915_CHEMBL5404478,0.491,False
P00915_CHEMBL5430744,0.4031,False
P00915_CHEMBL5404207,0.397,False
P00915_CHEMBL5432122,0.4058,False
P00915_CHEMBL5400096,0.4058,False
P00915_CHEMBL5427772,0.4119,False
P00915_CHEMBL5439825,0.3889,False
P00915_CHEMBL5424006,0.459,False
P00915_CHEMBL5419432,0.375,False
P00915_CHEMBL5409853,0.6392,False
P00915_CHEMBL5436128,0.4348,False
P00915_CHEMBL5411012,0.4133,False
P00915_CHEMBL5427767,0.4211,False
P00915_CHEMBL5412673,0.543,False
P00915_CHEMBL5413719,0.5278,False
P00915_CHEMBL5434757,0.405,False
P00915_CHEMBL5431226,0.4133,False
P00915_CHEMBL5400438,0.4268,False
P00915_CHEMBL5422561,0.4465,False
P00915_CHEMBL5399183,0.4666,False
P00915_CHEMBL5437429,0.4487,False
P00915_CHEMBL5431631,0.5396,False
P00915_CHEMBL5411887,0.5151,False
P00915_CHEMBL5408930,0.4924,False
P00915_CHEMBL5422492,0.4839,False
P00915_CHEMBL5438275,0.4268,False
P00915_CHEMBL5411466,0.4729,False
P00915_CHEMBL5419182,0.3674,False
P00915_CHEMBL5428815,0.6001,False
P00915_CHEMBL5435073,0.7705,False
P00915_CHEMBL5438823,0.5386,False
P00915_CHEMBL5406041,0.418,False
P00915_CHEMBL5402391,0.4575,False
P00915_CHEMBL5438178,0.4358,False
P00915_CHEMBL5433495,0.5,False
P00915_CHEMBL5440256,0.4714,False
P00915_CHEMBL5439068,0.5425,False
P00915_CHEMBL5406460,0.4265,False
P00915_CHEMBL5401486,0.4355,False
P00915_CHEMBL5424643,0.5,False
P00915_CHEMBL5438359,0.6777,False
P00915_CHEMBL5395842,0.4814,False
P00915_CHEMBL5402861,0.4546,False
P00915_CHEMBL5422807,0.4546,False
P00915_CHEMBL5415701,0.4067,False
P00915_CHEMBL5417652,0.4834,False
P00915_CHEMBL5430843,0.3921,False
P00915_CHEMBL5415971,0.4341,False
P00915_CHEMBL5434579,0.4424,False
P00915_CHEMBL5427495,0.415,False
P00915_CHEMBL5396279,0.426,False
P00915_CHEMBL5427064,0.3872,False
P00915_CHEMBL5434717,0.4482,False
P00915_CHEMBL5405313,0.4761,False
P00915_CHEMBL5428119,0.5181,False
P00915_CHEMBL5399497,0.7588,False
P00915_CHEMBL5406828,0.5806,False
P00915_CHEMBL5421787,0.4849,False
P00915_CHEMBL5410832,0.5,False
P00915_CHEMBL5396229,0.4575,False
P00915_CHEMBL5400915,0.4565,False
