compound_id,simstd_selfcontrol,ik1_selfcontrol
O60885_CHEMBL5410968,1.0,True
O60885_CHEMBL5412127,1.0,True
O60885_CHEMBL5421238,1.0,True
O60885_CHEMBL5434467,1.0,True
O60885_CHEMBL5418320,1.0,True
O60885_CHEMBL5408013,1.0,True
O60885_CHEMBL5402704,1.0,True
O60885_CHEMBL5408583,1.0,True
O60885_CHEMBL5395241,1.0,True
O60885_CHEMBL5402431,1.0,True
O60885_CHEMBL5402922,1.0,True
O60885_CHEMBL5422245,1.0,True
O60885_CHEMBL5426693,1.0,True
O60885_CHEMBL5430428,1.0,True
O60885_CHEMBL5437467,1.0,True
O60885_CHEMBL5415794,1.0,True
O60885_CHEMBL5410310,1.0,True
O60885_CHEMBL5422930,1.0,True
O60885_CHEMBL5417441,1.0,True
O60885_CHEMBL5417454,1.0,True
O60885_CHEMBL5428017,1.0,True
O60885_CHEMBL5440739,1.0,True
O60885_CHEMBL5412529,1.0,True
O60885_CHEMBL5409700,1.0,True
O60885_CHEMBL5428087,1.0,True
O60885_CHEMBL5403358,1.0,True
O60885_CHEMBL5426964,1.0,True
O60885_CHEMBL5427957,1.0,True
O60885_CHEMBL5438409,1.0,True
O60885_CHEMBL5403473,1.0,True
O60885_CHEMBL5406467,1.0,True
O60885_CHEMBL5437723,1.0,True
O60885_CHEMBL5419367,1.0,True
O60885_CHEMBL5394764,1.0,True
O60885_CHEMBL5401381,1.0,True
O60885_CHEMBL5418129,1.0,True
O60885_CHEMBL5417495,1.0,True
O60885_CHEMBL5421723,1.0,True
O60885_CHEMBL5408776,1.0,True
O60885_CHEMBL5415796,1.0,True
O60885_CHEMBL5400502,1.0,True
O60885_CHEMBL5409453,1.0,True
O60885_CHEMBL5395480,1.0,True
O60885_CHEMBL5398977,1.0,True
O60885_CHEMBL5429440,1.0,True
O60885_CHEMBL5422122,1.0,True
O60885_CHEMBL5416208,1.0,True
O60885_CHEMBL5435085,1.0,True
O60885_CHEMBL5413543,1.0,True
O60885_CHEMBL5437669,1.0,True
O60885_CHEMBL5421597,1.0,True
O60885_CHEMBL5397570,1.0,True
O60885_CHEMBL5430358,1.0,True
O60885_CHEMBL5435289,1.0,True
O60885_CHEMBL5425156,1.0,True
O60885_CHEMBL5397432,1.0,True
O60885_CHEMBL5412647,1.0,True
O60885_CHEMBL5431086,1.0,True
O60885_CHEMBL5424755,1.0,True
O60885_CHEMBL5394236,1.0,True
O60885_CHEMBL5426902,1.0,True
O60885_CHEMBL5409622,1.0,True
O60885_CHEMBL5415469,1.0,True
O60885_CHEMBL5419925,1.0,True
O60885_CHEMBL5400544,1.0,True
O60885_CHEMBL5415548,1.0,True
O60885_CHEMBL5434208,1.0,True
O60885_CHEMBL5413668,1.0,True
O60885_CHEMBL5424207,1.0,True
O60885_CHEMBL5414895,1.0,True
O60885_CHEMBL5409463,1.0,True
O60885_CHEMBL5431009,1.0,True
O60885_CHEMBL5398139,1.0,True
O60885_CHEMBL5407114,1.0,True
O60885_CHEMBL5435255,1.0,True
O60885_CHEMBL5416494,1.0,True
O60885_CHEMBL5420470,1.0,True
O60885_CHEMBL5416132,1.0,True
O60885_CHEMBL5428113,1.0,True
O60885_CHEMBL5431735,1.0,True
O60885_CHEMBL5399489,1.0,True
O60885_CHEMBL5424952,1.0,True
O60885_CHEMBL5440797,1.0,True
O60885_CHEMBL5415106,1.0,True
O60885_CHEMBL5425218,1.0,True
O60885_CHEMBL5432760,1.0,True
O60885_CHEMBL5421082,1.0,True
O60885_CHEMBL5432892,1.0,True
O60885_CHEMBL5394142,1.0,True
O60885_CHEMBL5422546,1.0,True
O60885_CHEMBL5439855,1.0,True
O60885_CHEMBL5408978,1.0,True
O60885_CHEMBL5409681,1.0,True
O60885_CHEMBL5416926,1.0,True
O60885_CHEMBL5405269,1.0,True
O60885_CHEMBL5409461,1.0,True
O60885_CHEMBL5415611,1.0,True
O60885_CHEMBL5422534,1.0,True
O60885_CHEMBL5405779,1.0,True
O60885_CHEMBL5403879,1.0,True
O60885_CHEMBL5408181,1.0,True
O60885_CHEMBL5426022,1.0,True
O60885_CHEMBL5426762,1.0,True
O60885_CHEMBL5400407,1.0,True
O60885_CHEMBL5414236,1.0,True
O60885_CHEMBL5405536,1.0,True
O60885_CHEMBL5432627,1.0,True
O60885_CHEMBL5411662,1.0,True
O60885_CHEMBL5399062,1.0,True
O60885_CHEMBL5438588,1.0,True
O60885_CHEMBL5422966,1.0,True
O60885_CHEMBL5432665,1.0,True
O60885_CHEMBL5440431,1.0,True
O60885_CHEMBL5413916,1.0,True
O60885_CHEMBL5418662,1.0,True
O60885_CHEMBL5395658,1.0,True
O60885_CHEMBL5394124,1.0,True
O60885_CHEMBL5395952,1.0,True
O60885_CHEMBL5439597,1.0,True
O60885_CHEMBL5409942,1.0,True
O60885_CHEMBL5414030,1.0,True
O60885_CHEMBL5416283,1.0,True
O60885_CHEMBL5421774,1.0,True
O60885_CHEMBL5400900,1.0,True
O60885_CHEMBL5411322,1.0,True
O60885_CHEMBL5425663,1.0,True
O60885_CHEMBL5413795,1.0,True
O60885_CHEMBL5408527,1.0,True
O60885_CHEMBL5406617,1.0,True
O60885_CHEMBL5423358,1.0,True
O60885_CHEMBL5396203,1.0,True
O60885_CHEMBL5405309,1.0,True
O60885_CHEMBL5435358,1.0,True
O60885_CHEMBL5394959,1.0,True
O60885_CHEMBL5416735,1.0,True
O60885_CHEMBL5428438,1.0,True
O60885_CHEMBL5423609,1.0,True
O60885_CHEMBL5426726,1.0,True
O60885_CHEMBL5439504,1.0,True
O60885_CHEMBL5430595,1.0,True
O60885_CHEMBL5427802,1.0,True
O60885_CHEMBL5416468,1.0,True
O60885_CHEMBL5396537,1.0,True
O60885_CHEMBL5418544,1.0,True
O60885_CHEMBL5431657,1.0,True
O60885_CHEMBL5439456,1.0,True
O60885_CHEMBL5397122,1.0,True
O60885_CHEMBL5424066,1.0,True
O60885_CHEMBL5422964,1.0,True
O60885_CHEMBL5422361,1.0,True
O60885_CHEMBL5437464,1.0,True
O60885_CHEMBL5409547,1.0,True
O60885_CHEMBL5415295,1.0,True
O60885_CHEMBL5397177,1.0,True
O60885_CHEMBL5411832,1.0,True
O60885_CHEMBL5407801,1.0,True
O60885_CHEMBL5422566,1.0,True
O60885_CHEMBL5406228,1.0,True
O60885_CHEMBL5416135,1.0,True
O60885_CHEMBL5416632,1.0,True
O60885_CHEMBL5402948,1.0,True
O60885_CHEMBL5404499,1.0,True
O60885_CHEMBL5393966,1.0,True
O60885_CHEMBL5420388,1.0,True
O60885_CHEMBL5429506,1.0,True
O60885_CHEMBL5426710,1.0,True
O60885_CHEMBL5429974,1.0,True
O60885_CHEMBL5398464,1.0,True
O60885_CHEMBL5426714,1.0,True
O60885_CHEMBL5405549,1.0,True
O60885_CHEMBL5433198,1.0,True
O60885_CHEMBL5431061,1.0,True
O60885_CHEMBL5409043,1.0,True
O60885_CHEMBL5434529,1.0,True
O60885_CHEMBL5416328,1.0,True
O60885_CHEMBL5424589,1.0,True
O60885_CHEMBL5415843,1.0,True
O60885_CHEMBL5421726,1.0,True
O60885_CHEMBL5406183,1.0,True
O60885_CHEMBL5409305,1.0,True
O60885_CHEMBL5416329,1.0,True
O60885_CHEMBL5398000,1.0,True
O60885_CHEMBL5422163,1.0,True
O60885_CHEMBL5401253,1.0,True
O60885_CHEMBL5440537,1.0,True
O60885_CHEMBL5403848,1.0,True
O60885_CHEMBL5420752,1.0,True
O60885_CHEMBL5440963,1.0,True
O60885_CHEMBL5439607,1.0,True
O60885_CHEMBL5434035,1.0,True
O75116_CHEMBL5439783,1.0,True
O75116_CHEMBL5435627,1.0,True
O75116_CHEMBL5422545,1.0,True
O75116_CHEMBL5414693,1.0,True
O75116_CHEMBL5430368,1.0,True
O75116_CHEMBL5411877,1.0,True
O75116_CHEMBL5396883,1.0,True
O75116_CHEMBL5399426,1.0,True
O75116_CHEMBL5434756,1.0,True
O75116_CHEMBL5407662,1.0,True
O75116_CHEMBL5403816,1.0,True
O75116_CHEMBL5397091,1.0,True
O75116_CHEMBL5405298,1.0,True
O75116_CHEMBL5438833,1.0,True
O75116_CHEMBL5398844,1.0,True
O75116_CHEMBL5403605,1.0,True
O75116_CHEMBL5408850,1.0,True
O75116_CHEMBL5411955,1.0,True
O75116_CHEMBL5437526,1.0,True
O75116_CHEMBL5399221,1.0,True
O75116_CHEMBL5428479,1.0,True
O75116_CHEMBL5408387,1.0,True
O75116_CHEMBL5439971,1.0,True
O75116_CHEMBL5417698,1.0,True
O75116_CHEMBL5424408,1.0,True
O75116_CHEMBL5439375,1.0,True
O75116_CHEMBL5426208,1.0,True
O75116_CHEMBL5421321,1.0,True
O75116_CHEMBL5397611,1.0,True
O75116_CHEMBL5409106,1.0,True
O75116_CHEMBL5416265,1.0,True
O75116_CHEMBL5414146,1.0,True
O75116_CHEMBL5403088,1.0,True
O75116_CHEMBL5409229,1.0,True
O75116_CHEMBL5403685,1.0,True
O75116_CHEMBL5427927,1.0,True
O75116_CHEMBL5400934,1.0,True
O75116_CHEMBL5438374,1.0,True
O75116_CHEMBL5414576,1.0,True
O75116_CHEMBL5428430,1.0,True
O75116_CHEMBL5421280,1.0,True
O75116_CHEMBL5404104,1.0,True
O75116_CHEMBL5412156,1.0,True
O75116_CHEMBL5406146,1.0,True
O75116_CHEMBL5437264,1.0,True
O75116_CHEMBL5422811,1.0,True
O75116_CHEMBL5407182,1.0,True
O75116_CHEMBL5440366,1.0,True
O75116_CHEMBL5428749,1.0,True
O75116_CHEMBL5426560,1.0,True
O75116_CHEMBL5425811,1.0,True
O75116_CHEMBL5430350,1.0,True
O75116_CHEMBL5403316,1.0,True
O75116_CHEMBL5420736,1.0,True
O75116_CHEMBL5418416,1.0,True
O75116_CHEMBL5420109,1.0,True
O75116_CHEMBL5440816,1.0,True
O75116_CHEMBL5400899,1.0,True
O75116_CHEMBL5419207,1.0,True
O75116_CHEMBL5412281,1.0,True
O75874_CHEMBL5406779,1.0,True
O75874_CHEMBL5395826,1.0,True
O75874_CHEMBL5397019,1.0,True
O75874_CHEMBL5435681,1.0,True
O75874_CHEMBL5395971,1.0,True
O75874_CHEMBL5429617,1.0,True
O75874_CHEMBL5435016,1.0,True
O75874_CHEMBL5427214,1.0,True
O75874_CHEMBL5407884,1.0,True
O75874_CHEMBL5440722,1.0,True
O75874_CHEMBL5430621,1.0,True
O75874_CHEMBL5431953,1.0,True
O75874_CHEMBL5401441,1.0,True
O75874_CHEMBL5402222,1.0,True
O75874_CHEMBL5401096,1.0,True
O75874_CHEMBL5426190,1.0,True
O75874_CHEMBL5395437,1.0,True
O75874_CHEMBL5420050,1.0,True
O75874_CHEMBL5436549,1.0,True
O75874_CHEMBL5394135,1.0,True
O75874_CHEMBL5432595,1.0,True
O75874_CHEMBL5399782,1.0,True
O75874_CHEMBL5398072,1.0,True
O75874_CHEMBL5426656,1.0,True
O75874_CHEMBL5429295,1.0,True
O75874_CHEMBL5400253,1.0,True
O75874_CHEMBL5422753,1.0,True
O75874_CHEMBL5410097,1.0,True
O75874_CHEMBL5410611,1.0,True
O75874_CHEMBL5413084,1.0,True
O75874_CHEMBL5403346,1.0,True
O75874_CHEMBL5408062,1.0,True
O75874_CHEMBL5400037,1.0,True
O75874_CHEMBL5436629,1.0,True
O75874_CHEMBL5414869,1.0,True
O75874_CHEMBL5425321,1.0,True
O75874_CHEMBL5436810,1.0,True
O75874_CHEMBL5408544,1.0,True
O75874_CHEMBL5426446,1.0,True
O94925_CHEMBL5427008,1.0,True
O94925_CHEMBL5409568,1.0,True
O94925_CHEMBL5415915,1.0,True
O94925_CHEMBL5405118,1.0,True
O94925_CHEMBL5404634,1.0,True
O94925_CHEMBL5435169,1.0,True
O94925_CHEMBL5409517,1.0,True
O94925_CHEMBL5396896,1.0,True
O94925_CHEMBL5411562,1.0,True
O94925_CHEMBL5411945,1.0,True
O94925_CHEMBL5433686,1.0,True
O94925_CHEMBL5415283,1.0,True
O94925_CHEMBL5428990,1.0,True
O94925_CHEMBL5428837,1.0,True
O94925_CHEMBL5394045,1.0,True
O94925_CHEMBL5412557,1.0,True
O94925_CHEMBL5429833,1.0,True
O94925_CHEMBL5439210,1.0,True
O94925_CHEMBL5411575,1.0,True
O94925_CHEMBL5401042,1.0,True
O94925_CHEMBL5398509,1.0,True
O94925_CHEMBL5422173,1.0,True
O94925_CHEMBL5417938,1.0,True
O94925_CHEMBL5437177,1.0,True
O94925_CHEMBL5436876,1.0,True
O94925_CHEMBL5423461,1.0,True
O94925_CHEMBL5416007,1.0,True
O94925_CHEMBL5396169,1.0,True
O94925_CHEMBL5433758,1.0,True
O94925_CHEMBL5399021,1.0,True
O94925_CHEMBL5396294,1.0,True
O94925_CHEMBL5396133,1.0,True
O94925_CHEMBL5419657,1.0,True
O94925_CHEMBL5399908,1.0,True
O94925_CHEMBL5427312,1.0,True
O94925_CHEMBL5414948,1.0,True
O94925_CHEMBL5399039,1.0,True
O94925_CHEMBL5414772,1.0,True
O94925_CHEMBL5416991,1.0,True
O94925_CHEMBL5426671,1.0,True
O94925_CHEMBL5407314,1.0,True
O94925_CHEMBL5414848,1.0,True
O94925_CHEMBL5420513,1.0,True
O94925_CHEMBL5439818,1.0,True
O94925_CHEMBL5438137,1.0,True
O94925_CHEMBL5397823,1.0,True
O94925_CHEMBL5407097,1.0,True
O94925_CHEMBL5427538,1.0,True
O94925_CHEMBL5436092,1.0,True
O94925_CHEMBL5439476,1.0,True
O94925_CHEMBL5415662,1.0,True
O94925_CHEMBL5412204,1.0,True
O94925_CHEMBL5399803,1.0,True
O94925_CHEMBL5427647,1.0,True
O94925_CHEMBL5437334,1.0,True
O94925_CHEMBL5399812,1.0,True
O94925_CHEMBL5412671,1.0,True
O94925_CHEMBL5430127,1.0,True
O94925_CHEMBL5399969,1.0,True
O94925_CHEMBL5431067,1.0,True
O94925_CHEMBL5429509,1.0,True
O94925_CHEMBL5436285,1.0,True
O94925_CHEMBL5439110,1.0,True
O94925_CHEMBL5416840,1.0,True
O94925_CHEMBL5395264,1.0,True
O94925_CHEMBL5411097,1.0,True
O94925_CHEMBL5429363,1.0,True
O94925_CHEMBL5427092,1.0,True
O94925_CHEMBL5414977,1.0,True
O94925_CHEMBL5402230,1.0,True
O94925_CHEMBL5431271,1.0,True
O94925_CHEMBL5431644,1.0,True
O94925_CHEMBL5398009,1.0,True
O94925_CHEMBL5405323,1.0,True
O94925_CHEMBL5412885,1.0,True
O94925_CHEMBL5396735,1.0,True
O94925_CHEMBL5426166,1.0,True
O94925_CHEMBL5401295,1.0,True
O94925_CHEMBL5417574,1.0,True
O94925_CHEMBL5431922,1.0,True
O94925_CHEMBL5422733,1.0,True
O94925_CHEMBL5440854,1.0,True
O94925_CHEMBL5397149,1.0,True
O94925_CHEMBL5429695,1.0,True
O96028_CHEMBL5402134,1.0,True
O96028_CHEMBL5424751,1.0,True
O96028_CHEMBL5403046,1.0,True
O96028_CHEMBL5401066,1.0,True
O96028_CHEMBL5435611,1.0,True
O96028_CHEMBL5412710,1.0,True
O96028_CHEMBL5401031,1.0,True
O96028_CHEMBL5420895,1.0,True
O96028_CHEMBL5412847,1.0,True
O96028_CHEMBL5397372,1.0,True
O96028_CHEMBL5419919,1.0,True
O96028_CHEMBL5412582,1.0,True
O96028_CHEMBL5433538,1.0,True
O96028_CHEMBL5401919,1.0,True
O96028_CHEMBL5441106,1.0,True
O96028_CHEMBL5419286,1.0,True
O96028_CHEMBL5397613,1.0,True
O96028_CHEMBL5422301,1.0,True
O96028_CHEMBL5402868,1.0,True
O96028_CHEMBL5430389,1.0,True
O96028_CHEMBL5406546,1.0,True
O96028_CHEMBL5436306,1.0,True
O96028_CHEMBL5402955,1.0,True
O96028_CHEMBL5414580,1.0,True
O96028_CHEMBL5427103,1.0,True
O96028_CHEMBL5418169,1.0,True
O96028_CHEMBL5407373,1.0,True
O96028_CHEMBL5431172,1.0,True
O96028_CHEMBL5393738,1.0,True
O96028_CHEMBL5418173,1.0,True
O96028_CHEMBL5406268,1.0,True
O96028_CHEMBL5408020,1.0,True
O96028_CHEMBL5397204,1.0,True
O96028_CHEMBL5428630,1.0,True
P00533_CHEMBL5400371,1.0,True
P00533_CHEMBL5415196,1.0,True
P00533_CHEMBL5427961,1.0,True
P00533_CHEMBL5432280,1.0,True
P00533_CHEMBL5431658,1.0,True
P00533_CHEMBL5432716,1.0,True
P00533_CHEMBL5435372,1.0,True
P00533_CHEMBL5398132,1.0,True
P00533_CHEMBL5413423,1.0,True
P00533_CHEMBL5416719,1.0,True
P00533_CHEMBL5422592,1.0,True
P00533_CHEMBL5426811,1.0,True
P00533_CHEMBL5403023,1.0,True
P00533_CHEMBL5437854,1.0,True
P00533_CHEMBL5420997,1.0,True
P00533_CHEMBL5406494,1.0,True
P00533_CHEMBL5409123,1.0,True
P00533_CHEMBL5406792,1.0,True
P00533_CHEMBL5440626,1.0,True
P00533_CHEMBL5437343,1.0,True
P00533_CHEMBL5430958,1.0,True
P00533_CHEMBL5422135,1.0,True
P00533_CHEMBL5441041,1.0,True
P00533_CHEMBL5428368,1.0,True
P00533_CHEMBL5435463,1.0,True
P00533_CHEMBL5400012,1.0,True
P00533_CHEMBL5438475,1.0,True
P00533_CHEMBL5436101,1.0,True
P00533_CHEMBL5432017,1.0,True
P00533_CHEMBL5394139,1.0,True
P00533_CHEMBL5423938,1.0,True
P00533_CHEMBL5437181,1.0,True
P00533_CHEMBL5417638,1.0,True
P00533_CHEMBL5420051,1.0,True
P00533_CHEMBL5420947,1.0,True
P00533_CHEMBL5434109,1.0,True
P00533_CHEMBL5429210,1.0,True
P00533_CHEMBL5425734,1.0,True
P00533_CHEMBL5415565,1.0,True
P00533_CHEMBL5437252,1.0,True
P00533_CHEMBL5408586,1.0,True
P00533_CHEMBL5429838,1.0,True
P00533_CHEMBL5408234,1.0,True
P00533_CHEMBL5401943,1.0,True
P00533_CHEMBL5404799,1.0,True
P00533_CHEMBL5403085,1.0,True
P00533_CHEMBL5408900,1.0,True
P00533_CHEMBL5400975,1.0,True
P00533_CHEMBL5413772,1.0,True
P00533_CHEMBL5405436,1.0,True
P00533_CHEMBL5402816,1.0,True
P00533_CHEMBL5414512,1.0,True
P00533_CHEMBL5418732,1.0,True
P00533_CHEMBL5416812,1.0,True
P00533_CHEMBL5415613,1.0,True
P00533_CHEMBL5415774,1.0,True
P00533_CHEMBL5438940,1.0,True
P00533_CHEMBL5408255,1.0,True
P00533_CHEMBL5404784,1.0,True
P00533_CHEMBL5400143,1.0,True
P00533_CHEMBL5417458,1.0,True
P00533_CHEMBL5401125,1.0,True
P00533_CHEMBL5427952,1.0,True
P00533_CHEMBL5410422,1.0,True
P00533_CHEMBL5434067,1.0,True
P00533_CHEMBL5405737,1.0,True
P00533_CHEMBL5401619,1.0,True
P00533_CHEMBL5398953,1.0,True
P00533_CHEMBL5427116,1.0,True
P00533_CHEMBL5436057,1.0,True
P00533_CHEMBL5422465,1.0,True
P00533_CHEMBL5417607,1.0,True
P00533_CHEMBL5434169,1.0,True
P00533_CHEMBL5412108,1.0,True
P00533_CHEMBL5424597,1.0,True
P00533_CHEMBL5409629,1.0,True
P00533_CHEMBL5420857,1.0,True
P00533_CHEMBL5404315,1.0,True
P00533_CHEMBL5418474,1.0,True
P00533_CHEMBL5431583,1.0,True
P00533_CHEMBL5413223,1.0,True
P00533_CHEMBL5432592,1.0,True
P00533_CHEMBL5436096,1.0,True
P00533_CHEMBL5434318,1.0,True
P00533_CHEMBL5403478,1.0,True
P00533_CHEMBL5424694,1.0,True
P00533_CHEMBL5419520,1.0,True
P00533_CHEMBL5406951,1.0,True
P00533_CHEMBL5398727,1.0,True
P00533_CHEMBL5420945,1.0,True
P00533_CHEMBL5425883,1.0,True
P00533_CHEMBL5406771,1.0,True
P00533_CHEMBL5439547,1.0,True
P00533_CHEMBL5440989,1.0,True
P00533_CHEMBL5435881,1.0,True
P00533_CHEMBL5439991,1.0,True
P00533_CHEMBL5423287,1.0,True
P00533_CHEMBL5435735,1.0,True
P00533_CHEMBL5401094,1.0,True
P00533_CHEMBL5431909,1.0,True
P00533_CHEMBL5419934,1.0,True
P00533_CHEMBL5429059,1.0,True
P00533_CHEMBL5440872,1.0,True
P00533_CHEMBL5438568,1.0,True
P00533_CHEMBL5411378,1.0,True
P00533_CHEMBL5401705,1.0,True
P00533_CHEMBL5411347,1.0,True
P00533_CHEMBL5440766,1.0,True
P00533_CHEMBL5418313,1.0,True
P00533_CHEMBL5414964,1.0,True
P00533_CHEMBL5398855,1.0,True
P00533_CHEMBL5398800,1.0,True
P00533_CHEMBL5439126,1.0,True
P00533_CHEMBL5418087,1.0,True
P00533_CHEMBL5428404,1.0,True
P00533_CHEMBL5397490,1.0,True
P00533_CHEMBL5411617,1.0,True
P00533_CHEMBL5404033,1.0,True
P00533_CHEMBL5436321,1.0,True
P00533_CHEMBL5417494,1.0,True
P00533_CHEMBL5433431,1.0,True
P00533_CHEMBL5439652,1.0,True
P00533_CHEMBL5395404,1.0,True
P00533_CHEMBL5425169,1.0,True
P00533_CHEMBL5411535,1.0,True
P00533_CHEMBL5397983,1.0,True
P00533_CHEMBL5401604,1.0,True
P00533_CHEMBL5429694,1.0,True
P00533_CHEMBL5430683,1.0,True
P00533_CHEMBL5421809,1.0,True
P00533_CHEMBL5401490,1.0,True
P00533_CHEMBL5436634,1.0,True
P00533_CHEMBL5441026,1.0,True
P00533_CHEMBL5396183,1.0,True
P00533_CHEMBL5416668,1.0,True
P00533_CHEMBL5400539,1.0,True
P00533_CHEMBL5397557,1.0,True
P00533_CHEMBL5439143,1.0,True
P00533_CHEMBL5425121,1.0,True
P00915_CHEMBL5433200,1.0,True
P00915_CHEMBL5418092,1.0,True
P00915_CHEMBL5431609,1.0,True
P00915_CHEMBL5434405,1.0,True
P00915_CHEMBL5399412,1.0,True
P00915_CHEMBL5410769,1.0,True
P00915_CHEMBL5430974,1.0,True
P00915_CHEMBL5420563,1.0,True
P00915_CHEMBL5434750,1.0,True
P00915_CHEMBL5394374,1.0,True
P00915_CHEMBL5439211,1.0,True
P00915_CHEMBL5420568,1.0,True
P00915_CHEMBL5429492,1.0,True
P00915_CHEMBL5425027,1.0,True
P00915_CHEMBL5406311,1.0,True
P00915_CHEMBL5418946,1.0,True
P00915_CHEMBL5395028,1.0,True
P00915_CHEMBL5408660,1.0,True
P00915_CHEMBL5394136,1.0,True
P00915_CHEMBL5428616,1.0,True
P00915_CHEMBL5411236,1.0,True
P00915_CHEMBL5434644,1.0,True
P00915_CHEMBL5418325,1.0,True
P00915_CHEMBL5418448,1.0,True
P00915_CHEMBL5396521,1.0,True
P00915_CHEMBL5406454,1.0,True
P00915_CHEMBL5415157,1.0,True
P00915_CHEMBL5430687,1.0,True
P00915_CHEMBL5402415,1.0,True
P00915_CHEMBL5403443,1.0,True
P00915_CHEMBL5423785,1.0,True
P00915_CHEMBL5420806,1.0,True
P00915_CHEMBL5408282,1.0,True
P00915_CHEMBL5403015,1.0,True
P00915_CHEMBL5418584,1.0,True
P00915_CHEMBL5430954,1.0,True
P00915_CHEMBL5398870,1.0,True
P00915_CHEMBL5408801,1.0,True
P00915_CHEMBL5427771,1.0,True
P00915_CHEMBL5412006,1.0,True
P00915_CHEMBL5408039,1.0,True
P00915_CHEMBL5417623,1.0,True
P00915_CHEMBL5419120,1.0,True
P00915_CHEMBL5419562,1.0,True
P00915_CHEMBL5409839,1.0,True
P00915_CHEMBL5406763,1.0,True
P00915_CHEMBL5398527,1.0,True
P00915_CHEMBL5398482,1.0,True
P00915_CHEMBL5404478,1.0,True
P00915_CHEMBL5430744,1.0,True
P00915_CHEMBL5404207,1.0,True
P00915_CHEMBL5432122,1.0,True
P00915_CHEMBL5400096,1.0,True
P00915_CHEMBL5427772,1.0,True
P00915_CHEMBL5439825,1.0,True
P00915_CHEMBL5424006,1.0,True
P00915_CHEMBL5419432,1.0,True
P00915_CHEMBL5409853,1.0,True
P00915_CHEMBL5436128,1.0,True
P00915_CHEMBL5411012,1.0,True
P00915_CHEMBL5427767,1.0,True
P00915_CHEMBL5412673,1.0,True
P00915_CHEMBL5413719,1.0,True
P00915_CHEMBL5434757,1.0,True
P00915_CHEMBL5431226,1.0,True
P00915_CHEMBL5400438,1.0,True
P00915_CHEMBL5422561,1.0,True
P00915_CHEMBL5399183,1.0,True
P00915_CHEMBL5437429,1.0,True
P00915_CHEMBL5431631,1.0,True
P00915_CHEMBL5411887,1.0,True
P00915_CHEMBL5408930,1.0,True
P00915_CHEMBL5422492,1.0,True
P00915_CHEMBL5438275,1.0,True
P00915_CHEMBL5411466,1.0,True
P00915_CHEMBL5419182,1.0,True
P00915_CHEMBL5428815,1.0,True
P00915_CHEMBL5435073,1.0,True
P00915_CHEMBL5438823,1.0,True
P00915_CHEMBL5406041,1.0,True
P00915_CHEMBL5402391,1.0,True
P00915_CHEMBL5438178,1.0,True
P00915_CHEMBL5433495,1.0,True
P00915_CHEMBL5440256,1.0,True
P00915_CHEMBL5439068,1.0,True
P00915_CHEMBL5406460,1.0,True
P00915_CHEMBL5401486,1.0,True
P00915_CHEMBL5424643,1.0,True
P00915_CHEMBL5438359,1.0,True
P00915_CHEMBL5395842,1.0,True
P00915_CHEMBL5402861,1.0,True
P00915_CHEMBL5422807,1.0,True
P00915_CHEMBL5415701,1.0,True
P00915_CHEMBL5417652,1.0,True
P00915_CHEMBL5430843,1.0,True
P00915_CHEMBL5415971,1.0,True
P00915_CHEMBL5434579,1.0,True
P00915_CHEMBL5427495,1.0,True
P00915_CHEMBL5396279,1.0,True
P00915_CHEMBL5427064,1.0,True
P00915_CHEMBL5434717,1.0,True
P00915_CHEMBL5405313,1.0,True
P00915_CHEMBL5428119,1.0,True
P00915_CHEMBL5399497,1.0,True
P00915_CHEMBL5406828,1.0,True
P00915_CHEMBL5421787,1.0,True
P00915_CHEMBL5410832,1.0,True
P00915_CHEMBL5396229,1.0,True
P00915_CHEMBL5400915,1.0,True
P00915_CHEMBL5423723,1.0,True
P00915_CHEMBL5409485,1.0,True
P00915_CHEMBL5411876,1.0,True
P00915_CHEMBL5430806,1.0,True
P00915_CHEMBL5427215,1.0,True
P00915_CHEMBL5418987,1.0,True
P00915_CHEMBL5417966,1.0,True
P00915_CHEMBL5427397,1.0,True
P00915_CHEMBL5393899,1.0,True
P00915_CHEMBL5416640,1.0,True
P00915_CHEMBL5399753,1.0,True
P00915_CHEMBL5432003,1.0,True
P00915_CHEMBL5399026,1.0,True
P00915_CHEMBL5413773,1.0,True
P00915_CHEMBL5416330,1.0,True
P00915_CHEMBL5429247,1.0,True
P00915_CHEMBL5438146,1.0,True
P00915_CHEMBL5400590,1.0,True
P00915_CHEMBL5423705,1.0,True
P00915_CHEMBL5420340,1.0,True
P00915_CHEMBL5418256,1.0,True
P00915_CHEMBL5408414,1.0,True
P00915_CHEMBL5422630,1.0,True
P00915_CHEMBL5412024,1.0,True
P00915_CHEMBL5424738,1.0,True
P00915_CHEMBL5423986,1.0,True
P00915_CHEMBL5439333,1.0,True
P00915_CHEMBL5435748,1.0,True
P00915_CHEMBL5422747,1.0,True
P00915_CHEMBL5423626,1.0,True
P00915_CHEMBL5407099,1.0,True
P00915_CHEMBL5439232,1.0,True
P00915_CHEMBL5412326,1.0,True
P00915_CHEMBL5404854,1.0,True
P00915_CHEMBL5434475,1.0,True
P00915_CHEMBL5398061,1.0,True
P00915_CHEMBL5422153,1.0,True
P00915_CHEMBL5395857,1.0,True
P00915_CHEMBL5397659,1.0,True
P00915_CHEMBL5419752,1.0,True
P00915_CHEMBL5404038,1.0,True
P00915_CHEMBL5439318,1.0,True
P00915_CHEMBL5405279,1.0,True
