compound_id,uniprot,affinity,in_sair
O60674_CHEMBL5408539,O60674,6.96,True
O60674_CHEMBL5417474,O60674,7.6,False
O60674_CHEMBL5395839,O60674,7.12,False
O60674_CHEMBL5403897,O60674,7.77,False
O60674_CHEMBL5420083,O60674,7.58,False
O60674_CHEMBL5420971,O60674,6.96,False
O60674_CHEMBL5424098,O60674,7.445,True
O60674_CHEMBL5423387,O60674,7.06,True
O60674_CHEMBL5430795,O60674,7.8,True
O60674_CHEMBL5405043,O60674,7.57,False
O60674_CHEMBL5410919,O60674,7.88,True
O60674_CHEMBL5435417,O60674,8.06,True
O60674_CHEMBL5439582,O60674,7.06,True
O60674_CHEMBL5427932,O60674,8.07,True
O60674_CHEMBL5405140,O60674,7.37,True
O60674_CHEMBL5404261,O60674,6.73,True
O60674_CHEMBL5441087,O60674,7.19,True
O60674_CHEMBL5440017,O60674,7.61,True
O60674_CHEMBL5434116,O60674,7.05,True
O60674_CHEMBL5396523,O60674,8.05,True
O60674_CHEMBL5423894,O60674,7.48,True
O60674_CHEMBL5424497,O60674,6.72,False
O60674_CHEMBL5409953,O60674,8.0,False
O60674_CHEMBL5422886,O60674,8.22,False
O60674_CHEMBL5412967,O60674,8.7,False
O60674_CHEMBL5419117,O60674,7.05,False
O60674_CHEMBL5402252,O60674,6.26,False
O60674_CHEMBL5436068,O60674,6.15,False
O60674_CHEMBL5435274,O60674,6.49,False
O60674_CHEMBL5407329,O60674,7.96,False
O60674_CHEMBL5407260,O60674,8.4,False
O60674_CHEMBL5396554,O60674,8.3,False
O60674_CHEMBL5415586,O60674,7.85,False
O60674_CHEMBL5409666,O60674,8.1,False
O60674_CHEMBL5433426,O60674,7.54,False
O60674_CHEMBL5395378,O60674,7.82,True
O60674_CHEMBL5420468,O60674,4.76,True
O60674_CHEMBL5403288,O60674,8.47,True
O60674_CHEMBL5430060,O60674,8.15,True
O60674_CHEMBL5432029,O60674,8.36,True
O60674_CHEMBL5436997,O60674,8.1,True
O60674_CHEMBL5417435,O60674,8.05,True
O60674_CHEMBL5432284,O60674,7.89,True
O60674_CHEMBL5402797,O60674,8.41,True
O60674_CHEMBL5405344,O60674,9.01,True
O60674_CHEMBL5410239,O60674,8.27,True
O60674_CHEMBL5404765,O60674,9.01,True
O60674_CHEMBL5434965,O60674,8.41,True
O60674_CHEMBL5429675,O60674,8.52,True
O60674_CHEMBL5402554,O60674,8.47,True
O60674_CHEMBL5415481,O60674,8.82,True
O60674_CHEMBL5408994,O60674,7.545,True
O60674_CHEMBL5419978,O60674,7.630000000000001,True
O60674_CHEMBL5435482,O60674,8.7,False
O60674_CHEMBL5408205,O60674,8.36,True
O60674_CHEMBL5436744,O60674,7.91,True
O60674_CHEMBL5440510,O60674,8.22,True
O60674_CHEMBL5438892,O60674,8.6,True
O60674_CHEMBL5414095,O60674,7.21,True
O60674_CHEMBL5412619,O60674,8.47,True
O60674_CHEMBL5437653,O60674,5.62,True
O60674_CHEMBL5400209,O60674,6.86,True
O60674_CHEMBL5437261,O60674,7.57,False
O60674_CHEMBL5419271,O60674,8.57,True
O60674_CHEMBL5436383,O60674,8.58,True
O60674_CHEMBL5431257,O60674,7.72,False
O60674_CHEMBL5440264,O60674,8.05,False
O60674_CHEMBL5420928,O60674,8.4,True
O60674_CHEMBL5413489,O60674,8.3,False
O60674_CHEMBL5429461,O60674,4.85,False
O60674_CHEMBL5421116,O60674,8.33,True
O60674_CHEMBL5422793,O60674,9.37,True
O60674_CHEMBL5430869,O60674,8.8,False
O60885_CHEMBL5437203,O60885,5.6,False
O60885_CHEMBL5416784,O60885,6.9,False
O60885_CHEMBL5407959,O60885,7.87,False
O60885_CHEMBL5394534,O60885,7.23,False
O60885_CHEMBL5414323,O60885,6.99,False
O60885_CHEMBL5401408,O60885,5.575,False
O60885_CHEMBL5440275,O60885,7.05,False
O60885_CHEMBL5436620,O60885,5.075,False
O60885_CHEMBL5401812,O60885,5.155,False
O60885_CHEMBL5432311,O60885,5.93,False
O60885_CHEMBL5394840,O60885,5.745,False
O60885_CHEMBL5414143,O60885,6.115,False
O60885_CHEMBL5424895,O60885,5.73,False
O60885_CHEMBL5439894,O60885,6.13,False
O60885_CHEMBL5435639,O60885,6.045,False
O60885_CHEMBL5431833,O60885,6.57,False
O60885_CHEMBL5435025,O60885,6.119999999999999,False
O60885_CHEMBL5411975,O60885,6.24,False
O60885_CHEMBL5405537,O60885,5.795,False
O60885_CHEMBL5419237,O60885,5.815,False
O60885_CHEMBL5400204,O60885,6.09,False
O60885_CHEMBL5409544,O60885,6.11,False
O60885_CHEMBL5420313,O60885,5.575,False
O60885_CHEMBL5412097,O60885,5.26,False
O60885_CHEMBL5406544,O60885,5.18,False
O60885_CHEMBL5429382,O60885,5.1850000000000005,False
O60885_CHEMBL5435156,O60885,5.3100000000000005,False
O60885_CHEMBL5437305,O60885,5.43,False
O60885_CHEMBL5417286,O60885,5.75,False
O60885_CHEMBL5427202,O60885,5.800000000000001,False
O60885_CHEMBL5419274,O60885,5.63,False
O60885_CHEMBL5426703,O60885,6.09,False
O60885_CHEMBL5429376,O60885,5.33,False
O60885_CHEMBL5423707,O60885,7.43,False
O60885_CHEMBL5440150,O60885,5.505,False
O60885_CHEMBL5438020,O60885,7.295,False
O60885_CHEMBL5420638,O60885,6.87,False
O60885_CHEMBL5406585,O60885,8.38,False
O60885_CHEMBL5404986,O60885,8.32,False
O60885_CHEMBL5416229,O60885,7.92,False
O60885_CHEMBL5427136,O60885,7.41,False
O60885_CHEMBL5430730,O60885,7.72,False
O60885_CHEMBL5396885,O60885,5.38,False
O60885_CHEMBL5403013,O60885,6.95,False
O60885_CHEMBL5410968,O60885,6.95,False
O60885_CHEMBL5412127,O60885,6.66,False
O60885_CHEMBL5421238,O60885,7.12,False
O60885_CHEMBL5434467,O60885,6.26,False
O60885_CHEMBL5418320,O60885,5.81,False
O60885_CHEMBL5408013,O60885,6.38,False
O60885_CHEMBL5402704,O60885,5.76,False
O60885_CHEMBL5408583,O60885,6.07,False
O60885_CHEMBL5395241,O60885,5.97,False
O60885_CHEMBL5402431,O60885,6.52,False
O60885_CHEMBL5402922,O60885,6.66,False
O60885_CHEMBL5422245,O60885,6.06,False
O60885_CHEMBL5426693,O60885,6.24,False
O60885_CHEMBL5430428,O60885,6.18,False
O60885_CHEMBL5437467,O60885,6.1,False
O60885_CHEMBL5415794,O60885,6.86,False
O60885_CHEMBL5410310,O60885,5.85,False
O60885_CHEMBL5422930,O60885,6.04,False
O60885_CHEMBL5417441,O60885,6.09,False
O60885_CHEMBL5417454,O60885,5.77,False
O60885_CHEMBL5428017,O60885,5.77,False
O60885_CHEMBL5440739,O60885,7.01,False
O60885_CHEMBL5412529,O60885,6.09,False
O60885_CHEMBL5409700,O60885,6.54,False
O60885_CHEMBL5428087,O60885,6.66,False
O60885_CHEMBL5403358,O60885,6.81,False
O60885_CHEMBL5426964,O60885,6.94,False
O60885_CHEMBL5427957,O60885,6.7,False
O60885_CHEMBL5438409,O60885,6.89,False
O60885_CHEMBL5403473,O60885,6.61,False
O60885_CHEMBL5406467,O60885,6.53,False
O60885_CHEMBL5437723,O60885,6.48,False
O60885_CHEMBL5419367,O60885,7.21,False
O60885_CHEMBL5394764,O60885,6.72,False
O60885_CHEMBL5401381,O60885,7.05,False
O60885_CHEMBL5418129,O60885,7.25,False
O60885_CHEMBL5417495,O60885,6.78,False
O60885_CHEMBL5421723,O60885,6.27,False
O60885_CHEMBL5408776,O60885,6.24,False
O60885_CHEMBL5415796,O60885,6.28,False
O60885_CHEMBL5400502,O60885,6.67,False
O60885_CHEMBL5409453,O60885,6.81,False
O60885_CHEMBL5395480,O60885,6.53,False
O60885_CHEMBL5398977,O60885,6.6,False
O60885_CHEMBL5429440,O60885,7.22,False
O60885_CHEMBL5422122,O60885,7.15,False
O60885_CHEMBL5416208,O60885,7.15,False
O60885_CHEMBL5435085,O60885,6.69,False
O60885_CHEMBL5413543,O60885,6.75,False
O60885_CHEMBL5437669,O60885,6.74,False
O60885_CHEMBL5421597,O60885,6.8,False
O60885_CHEMBL5397570,O60885,5.355,False
O60885_CHEMBL5430358,O60885,5.29,False
O60885_CHEMBL5435289,O60885,4.84,False
O60885_CHEMBL5425156,O60885,5.08,False
O60885_CHEMBL5397432,O60885,5.27,False
O60885_CHEMBL5412647,O60885,5.05,False
O60885_CHEMBL5431086,O60885,5.3,False
O60885_CHEMBL5424755,O60885,5.05,False
O60885_CHEMBL5394236,O60885,5.045,False
O60885_CHEMBL5426902,O60885,5.02,False
O60885_CHEMBL5409622,O60885,5.16,False
O60885_CHEMBL5415469,O60885,5.44,False
O60885_CHEMBL5419925,O60885,5.28,False
O60885_CHEMBL5400544,O60885,5.28,False
O60885_CHEMBL5415548,O60885,5.035,False
O60885_CHEMBL5434208,O60885,5.11,False
O60885_CHEMBL5413668,O60885,5.1,False
O60885_CHEMBL5424207,O60885,5.65,False
O60885_CHEMBL5414895,O60885,4.925,False
O60885_CHEMBL5409463,O60885,7.07,False
O60885_CHEMBL5431009,O60885,5.805,False
O60885_CHEMBL5398139,O60885,6.58,False
O60885_CHEMBL5407114,O60885,6.75,False
O60885_CHEMBL5435255,O60885,7.265000000000001,False
O60885_CHEMBL5416494,O60885,6.255,False
O60885_CHEMBL5420470,O60885,7.515,False
O60885_CHEMBL5416132,O60885,6.12,False
O60885_CHEMBL5428113,O60885,6.17,False
O60885_CHEMBL5431735,O60885,5.94,False
O60885_CHEMBL5399489,O60885,7.845000000000001,False
O60885_CHEMBL5424952,O60885,9.35,False
O60885_CHEMBL5440797,O60885,5.949999999999999,False
O60885_CHEMBL5415106,O60885,7.16,False
O60885_CHEMBL5425218,O60885,8.19,False
O60885_CHEMBL5432760,O60885,5.32,False
O60885_CHEMBL5421082,O60885,7.03,False
O60885_CHEMBL5432892,O60885,7.35,False
O60885_CHEMBL5394142,O60885,4.995,False
O60885_CHEMBL5422546,O60885,4.984999999999999,False
O60885_CHEMBL5439855,O60885,4.465,False
O60885_CHEMBL5408978,O60885,4.73,False
O60885_CHEMBL5409681,O60885,4.66,False
O60885_CHEMBL5416926,O60885,5.46,False
O60885_CHEMBL5405269,O60885,5.68,False
O60885_CHEMBL5409461,O60885,5.145,False
O60885_CHEMBL5415611,O60885,5.18,False
O60885_CHEMBL5422534,O60885,7.2,False
O60885_CHEMBL5405779,O60885,7.46,False
O60885_CHEMBL5403879,O60885,5.325,False
O60885_CHEMBL5408181,O60885,7.9,False
O60885_CHEMBL5426022,O60885,8.65,False
O60885_CHEMBL5426762,O60885,7.6,False
O60885_CHEMBL5400407,O60885,7.5,False
O60885_CHEMBL5414236,O60885,6.91,False
O60885_CHEMBL5405536,O60885,7.6,False
O60885_CHEMBL5432627,O60885,7.3,False
O60885_CHEMBL5411662,O60885,7.38,False
O60885_CHEMBL5399062,O60885,7.21,False
O60885_CHEMBL5438588,O60885,7.8,False
O60885_CHEMBL5422966,O60885,7.42,False
O60885_CHEMBL5432665,O60885,6.6,False
O60885_CHEMBL5440431,O60885,5.949999999999999,False
O60885_CHEMBL5413916,O60885,6.199999999999999,False
O60885_CHEMBL5418662,O60885,5.5,False
O60885_CHEMBL5395658,O60885,5.7,False
O60885_CHEMBL5394124,O60885,6.15,False
O60885_CHEMBL5395952,O60885,6.2,False
O60885_CHEMBL5439597,O60885,5.7,False
O60885_CHEMBL5409942,O60885,6.95,False
O60885_CHEMBL5414030,O60885,6.699999999999999,False
O60885_CHEMBL5416283,O60885,6.449999999999999,False
O60885_CHEMBL5421774,O60885,6.5,False
O60885_CHEMBL5400900,O60885,6.35,False
O60885_CHEMBL5411322,O60885,6.65,False
O60885_CHEMBL5425663,O60885,5.95,False
O60885_CHEMBL5413795,O60885,5.6,False
O60885_CHEMBL5408527,O60885,5.92,False
O60885_CHEMBL5406617,O60885,5.77,False
O60885_CHEMBL5423358,O60885,5.65,False
O60885_CHEMBL5396203,O60885,5.87,False
O60885_CHEMBL5405309,O60885,5.71,False
O60885_CHEMBL5435358,O60885,5.63,False
O60885_CHEMBL5394959,O60885,5.65,False
O60885_CHEMBL5416735,O60885,5.72,False
O60885_CHEMBL5428438,O60885,6.59,False
O60885_CHEMBL5423609,O60885,7.26,False
O60885_CHEMBL5426726,O60885,6.86,False
O60885_CHEMBL5439504,O60885,6.91,False
O60885_CHEMBL5430595,O60885,6.86,False
O60885_CHEMBL5427802,O60885,6.67,False
O60885_CHEMBL5416468,O60885,6.45,False
O60885_CHEMBL5396537,O60885,6.86,False
O60885_CHEMBL5418544,O60885,6.87,False
O60885_CHEMBL5431657,O60885,6.67,False
O60885_CHEMBL5439456,O60885,6.69,False
O60885_CHEMBL5397122,O60885,7.91,False
O60885_CHEMBL5424066,O60885,8.39,False
O60885_CHEMBL5422964,O60885,7.87,False
O60885_CHEMBL5422361,O60885,8.21,False
O60885_CHEMBL5437464,O60885,7.82,False
O60885_CHEMBL5409547,O60885,7.98,False
O60885_CHEMBL5415295,O60885,6.71,False
O60885_CHEMBL5397177,O60885,7.96,False
O60885_CHEMBL5411832,O60885,6.75,False
O60885_CHEMBL5407801,O60885,6.32,False
O60885_CHEMBL5422566,O60885,6.79,False
O60885_CHEMBL5406228,O60885,6.44,False
O60885_CHEMBL5416135,O60885,7.18,False
O60885_CHEMBL5416632,O60885,8.21,False
O60885_CHEMBL5402948,O60885,5.76,False
O60885_CHEMBL5404499,O60885,7.28,False
O60885_CHEMBL5393966,O60885,7.62,False
O60885_CHEMBL5420388,O60885,7.89,False
O60885_CHEMBL5429506,O60885,8.19,False
O60885_CHEMBL5426710,O60885,5.83,False
O60885_CHEMBL5429974,O60885,7.75,False
O60885_CHEMBL5398464,O60885,5.71,False
O60885_CHEMBL5426714,O60885,6.15,False
O60885_CHEMBL5405549,O60885,6.165,False
O60885_CHEMBL5433198,O60885,5.74,False
O60885_CHEMBL5431061,O60885,7.64,False
O60885_CHEMBL5409043,O60885,7.21,False
O60885_CHEMBL5434529,O60885,7.32,False
O60885_CHEMBL5416328,O60885,7.82,False
O60885_CHEMBL5424589,O60885,6.52,False
O60885_CHEMBL5415843,O60885,6.515000000000001,False
O60885_CHEMBL5421726,O60885,6.46,False
O60885_CHEMBL5406183,O60885,6.725,False
O60885_CHEMBL5409305,O60885,6.9,False
O60885_CHEMBL5416329,O60885,6.359999999999999,False
O60885_CHEMBL5398000,O60885,6.675,False
O60885_CHEMBL5422163,O60885,8.05,False
O60885_CHEMBL5401253,O60885,7.83,False
O60885_CHEMBL5440537,O60885,9.0,False
O60885_CHEMBL5403848,O60885,8.155000000000001,False
O60885_CHEMBL5420752,O60885,6.715,False
O60885_CHEMBL5440963,O60885,8.76,False
O60885_CHEMBL5439607,O60885,7.645,False
O60885_CHEMBL5434035,O60885,6.029999999999999,False
O75116_CHEMBL5439783,O75116,8.8,False
O75116_CHEMBL5435627,O75116,8.89,False
O75116_CHEMBL5422545,O75116,5.08,False
O75116_CHEMBL5414693,O75116,8.21,False
O75116_CHEMBL5430368,O75116,7.88,False
O75116_CHEMBL5411877,O75116,7.46,False
O75116_CHEMBL5396883,O75116,6.58,False
O75116_CHEMBL5399426,O75116,6.34,True
O75116_CHEMBL5434756,O75116,6.96,False
O75116_CHEMBL5407662,O75116,6.92,False
O75116_CHEMBL5403816,O75116,6.44,False
O75116_CHEMBL5397091,O75116,9.7,False
O75116_CHEMBL5405298,O75116,7.57,False
O75116_CHEMBL5438833,O75116,6.36,False
O75116_CHEMBL5398844,O75116,6.25,False
O75116_CHEMBL5403605,O75116,6.86,False
O75116_CHEMBL5408850,O75116,7.45,False
O75116_CHEMBL5411955,O75116,6.26,False
O75116_CHEMBL5437526,O75116,6.82,False
O75116_CHEMBL5399221,O75116,7.73,False
O75116_CHEMBL5428479,O75116,7.92,False
O75116_CHEMBL5408387,O75116,7.58,False
O75116_CHEMBL5439971,O75116,7.11,False
O75116_CHEMBL5417698,O75116,6.18,False
O75116_CHEMBL5424408,O75116,8.7,False
O75116_CHEMBL5439375,O75116,6.88,False
O75116_CHEMBL5426208,O75116,6.99,False
O75116_CHEMBL5421321,O75116,8.3,False
O75116_CHEMBL5397611,O75116,8.7,False
O75116_CHEMBL5409106,O75116,9.15,False
O75116_CHEMBL5416265,O75116,9.0,False
O75116_CHEMBL5414146,O75116,9.7,False
O75116_CHEMBL5403088,O75116,7.11,False
O75116_CHEMBL5409229,O75116,7.27,False
O75116_CHEMBL5403685,O75116,7.08,False
O75116_CHEMBL5427927,O75116,7.18,False
O75116_CHEMBL5400934,O75116,8.38,False
O75116_CHEMBL5438374,O75116,8.77,False
O75116_CHEMBL5414576,O75116,7.79,False
O75116_CHEMBL5428430,O75116,7.83,False
O75116_CHEMBL5421280,O75116,8.85,False
O75116_CHEMBL5404104,O75116,7.76,False
O75116_CHEMBL5412156,O75116,8.16,False
O75116_CHEMBL5406146,O75116,8.82,False
O75116_CHEMBL5437264,O75116,8.89,False
O75116_CHEMBL5422811,O75116,8.12,False
O75116_CHEMBL5407182,O75116,8.11,False
O75116_CHEMBL5440366,O75116,7.26,False
O75116_CHEMBL5428749,O75116,8.85,False
O75116_CHEMBL5426560,O75116,8.72,False
O75116_CHEMBL5425811,O75116,6.61,False
O75116_CHEMBL5430350,O75116,6.58,False
O75116_CHEMBL5403316,O75116,8.77,False
O75116_CHEMBL5420736,O75116,8.52,False
O75116_CHEMBL5418416,O75116,6.68,False
O75116_CHEMBL5420109,O75116,6.76,False
O75116_CHEMBL5440816,O75116,7.05,False
O75116_CHEMBL5400899,O75116,7.44,False
O75116_CHEMBL5419207,O75116,7.13,False
O75116_CHEMBL5412281,O75116,7.37,False
O75874_CHEMBL5406779,O75874,6.445,False
O75874_CHEMBL5395826,O75874,6.53,False
O75874_CHEMBL5397019,O75874,5.19,False
O75874_CHEMBL5435681,O75874,6.2,True
O75874_CHEMBL5395971,O75874,6.875,False
O75874_CHEMBL5429617,O75874,6.615,False
O75874_CHEMBL5435016,O75874,5.21,False
O75874_CHEMBL5427214,O75874,6.245,False
O75874_CHEMBL5407884,O75874,6.05,True
O75874_CHEMBL5440722,O75874,7.135,False
O75874_CHEMBL5430621,O75874,6.779999999999999,False
O75874_CHEMBL5431953,O75874,6.795,False
O75874_CHEMBL5401441,O75874,5.35,False
O75874_CHEMBL5402222,O75874,7.074999999999999,False
O75874_CHEMBL5401096,O75874,6.625,False
O75874_CHEMBL5426190,O75874,5.2,False
O75874_CHEMBL5395437,O75874,6.56,False
O75874_CHEMBL5420050,O75874,7.79,False
O75874_CHEMBL5436549,O75874,6.61,True
O75874_CHEMBL5394135,O75874,6.335,True
O75874_CHEMBL5432595,O75874,6.44,False
O75874_CHEMBL5399782,O75874,6.29,False
O75874_CHEMBL5398072,O75874,6.26,True
O75874_CHEMBL5426656,O75874,7.06,False
O75874_CHEMBL5429295,O75874,6.29,False
O75874_CHEMBL5400253,O75874,5.0,False
O75874_CHEMBL5422753,O75874,6.17,False
O75874_CHEMBL5410097,O75874,6.7,False
O75874_CHEMBL5410611,O75874,6.13,True
O75874_CHEMBL5413084,O75874,6.03,False
O75874_CHEMBL5403346,O75874,7.005000000000001,False
O75874_CHEMBL5408062,O75874,5.0,False
O75874_CHEMBL5400037,O75874,5.56,True
O75874_CHEMBL5436629,O75874,6.23,False
O75874_CHEMBL5414869,O75874,5.46,False
O75874_CHEMBL5425321,O75874,6.335,False
O75874_CHEMBL5436810,O75874,6.27,False
O75874_CHEMBL5408544,O75874,5.56,False
O75874_CHEMBL5426446,O75874,7.14,False
O94925_CHEMBL5427008,O94925,6.24,False
O94925_CHEMBL5409568,O94925,6.41,False
O94925_CHEMBL5415915,O94925,6.54,False
O94925_CHEMBL5405118,O94925,5.98,False
O94925_CHEMBL5404634,O94925,5.21,False
O94925_CHEMBL5435169,O94925,6.57,False
O94925_CHEMBL5409517,O94925,6.46,False
O94925_CHEMBL5396896,O94925,6.28,False
O94925_CHEMBL5411562,O94925,6.85,False
O94925_CHEMBL5411945,O94925,6.55,True
O94925_CHEMBL5433686,O94925,7.5,False
O94925_CHEMBL5415283,O94925,7.6,False
O94925_CHEMBL5428990,O94925,7.47,False
O94925_CHEMBL5428837,O94925,7.1,False
O94925_CHEMBL5394045,O94925,7.44,False
O94925_CHEMBL5412557,O94925,6.96,False
O94925_CHEMBL5429833,O94925,7.06,False
O94925_CHEMBL5439210,O94925,7.72,False
O94925_CHEMBL5411575,O94925,6.62,False
O94925_CHEMBL5401042,O94925,6.84,False
O94925_CHEMBL5398509,O94925,6.44,False
O94925_CHEMBL5422173,O94925,6.28,False
O94925_CHEMBL5417938,O94925,6.77,False
O94925_CHEMBL5437177,O94925,6.72,False
O94925_CHEMBL5436876,O94925,6.66,False
O94925_CHEMBL5423461,O94925,6.89,False
O94925_CHEMBL5416007,O94925,7.77,False
O94925_CHEMBL5396169,O94925,7.77,False
O94925_CHEMBL5433758,O94925,7.06,False
O94925_CHEMBL5399021,O94925,7.62,False
O94925_CHEMBL5396294,O94925,7.72,False
O94925_CHEMBL5396133,O94925,7.44,False
O94925_CHEMBL5419657,O94925,7.62,False
O94925_CHEMBL5399908,O94925,6.92,False
O94925_CHEMBL5427312,O94925,6.8,False
O94925_CHEMBL5414948,O94925,6.28,False
O94925_CHEMBL5399039,O94925,7.17,False
O94925_CHEMBL5414772,O94925,6.8,False
O94925_CHEMBL5416991,O94925,7.57,False
O94925_CHEMBL5426671,O94925,6.54,False
O94925_CHEMBL5407314,O94925,6.58,False
O94925_CHEMBL5414848,O94925,5.97,False
O94925_CHEMBL5420513,O94925,6.38,False
O94925_CHEMBL5439818,O94925,6.58,False
O94925_CHEMBL5438137,O94925,6.36,False
O94925_CHEMBL5397823,O94925,6.46,False
O94925_CHEMBL5407097,O94925,6.21,False
O94925_CHEMBL5427538,O94925,5.59,False
O94925_CHEMBL5436092,O94925,6.66,False
O94925_CHEMBL5439476,O94925,6.5,False
O94925_CHEMBL5415662,O94925,6.37,False
O94925_CHEMBL5412204,O94925,6.1,False
O94925_CHEMBL5399803,O94925,7.18,False
O94925_CHEMBL5427647,O94925,7.05,False
O94925_CHEMBL5437334,O94925,6.6,False
O94925_CHEMBL5399812,O94925,6.91,False
O94925_CHEMBL5412671,O94925,7.11,False
O94925_CHEMBL5430127,O94925,7.1,False
O94925_CHEMBL5399969,O94925,7.21,False
O94925_CHEMBL5431067,O94925,7.19,False
O94925_CHEMBL5429509,O94925,6.67,False
O94925_CHEMBL5436285,O94925,6.87,False
O94925_CHEMBL5439110,O94925,7.07,False
O94925_CHEMBL5416840,O94925,6.27,False
O94925_CHEMBL5395264,O94925,6.18,False
O94925_CHEMBL5411097,O94925,5.52,False
O94925_CHEMBL5429363,O94925,5.4,False
O94925_CHEMBL5427092,O94925,6.92,False
O94925_CHEMBL5414977,O94925,6.26,False
O94925_CHEMBL5402230,O94925,6.9,False
O94925_CHEMBL5431271,O94925,6.31,False
O94925_CHEMBL5431644,O94925,6.26,False
O94925_CHEMBL5398009,O94925,5.9,False
O94925_CHEMBL5405323,O94925,6.44,False
O94925_CHEMBL5412885,O94925,6.88,False
O94925_CHEMBL5396735,O94925,6.79,False
O94925_CHEMBL5426166,O94925,6.79,False
O94925_CHEMBL5401295,O94925,6.97,False
O94925_CHEMBL5417574,O94925,6.52,False
O94925_CHEMBL5431922,O94925,6.6,False
O94925_CHEMBL5422733,O94925,6.67,False
O94925_CHEMBL5440854,O94925,6.04,False
O94925_CHEMBL5397149,O94925,6.4,False
O94925_CHEMBL5429695,O94925,6.0,False
O96028_CHEMBL5402134,O96028,5.09,False
O96028_CHEMBL5424751,O96028,6.12,False
O96028_CHEMBL5403046,O96028,5.61,False
O96028_CHEMBL5401066,O96028,6.51,False
O96028_CHEMBL5435611,O96028,6.23,False
O96028_CHEMBL5412710,O96028,5.77,False
O96028_CHEMBL5401031,O96028,6.31,False
O96028_CHEMBL5420895,O96028,5.14,False
O96028_CHEMBL5412847,O96028,6.6,False
O96028_CHEMBL5397372,O96028,6.03,False
O96028_CHEMBL5419919,O96028,6.44,False
O96028_CHEMBL5412582,O96028,5.91,False
O96028_CHEMBL5433538,O96028,6.52,False
O96028_CHEMBL5401919,O96028,5.88,False
O96028_CHEMBL5441106,O96028,5.75,False
O96028_CHEMBL5419286,O96028,6.48,False
O96028_CHEMBL5397613,O96028,5.52,False
O96028_CHEMBL5422301,O96028,6.33,False
O96028_CHEMBL5402868,O96028,6.44,False
O96028_CHEMBL5430389,O96028,5.63,False
O96028_CHEMBL5406546,O96028,5.87,False
O96028_CHEMBL5436306,O96028,6.42,False
O96028_CHEMBL5402955,O96028,6.42,False
O96028_CHEMBL5414580,O96028,4.66,False
O96028_CHEMBL5427103,O96028,5.43,False
O96028_CHEMBL5418169,O96028,6.62,False
O96028_CHEMBL5407373,O96028,6.0,False
O96028_CHEMBL5431172,O96028,5.08,False
O96028_CHEMBL5393738,O96028,5.12,False
O96028_CHEMBL5418173,O96028,5.32,False
O96028_CHEMBL5406268,O96028,6.7,False
O96028_CHEMBL5408020,O96028,6.35,False
O96028_CHEMBL5397204,O96028,5.89,False
O96028_CHEMBL5428630,O96028,5.64,False
P00533_CHEMBL5400371,P00533,6.68,False
P00533_CHEMBL5415196,P00533,6.865,False
P00533_CHEMBL5427961,P00533,7.725,False
P00533_CHEMBL5432280,P00533,7.825,False
P00533_CHEMBL5431658,P00533,7.085,False
P00533_CHEMBL5432716,P00533,7.52,False
P00533_CHEMBL5435372,P00533,6.92,False
P00533_CHEMBL5398132,P00533,7.115,False
P00533_CHEMBL5413423,P00533,7.045,False
P00533_CHEMBL5416719,P00533,6.99,False
P00533_CHEMBL5422592,P00533,7.875,False
P00533_CHEMBL5426811,P00533,7.685,False
P00533_CHEMBL5403023,P00533,7.56,False
P00533_CHEMBL5437854,P00533,7.58,False
P00533_CHEMBL5420997,P00533,5.05,False
P00533_CHEMBL5406494,P00533,7.505,False
P00533_CHEMBL5409123,P00533,7.875,False
P00533_CHEMBL5406792,P00533,7.970000000000001,False
P00533_CHEMBL5440626,P00533,8.25,False
P00533_CHEMBL5437343,P00533,7.865,True
P00533_CHEMBL5430958,P00533,7.875,True
P00533_CHEMBL5422135,P00533,8.399999999999999,True
P00533_CHEMBL5441041,P00533,7.585,True
P00533_CHEMBL5428368,P00533,7.5,False
P00533_CHEMBL5435463,P00533,8.035,False
P00533_CHEMBL5400012,P00533,7.02,False
P00533_CHEMBL5438475,P00533,6.96,False
P00533_CHEMBL5436101,P00533,6.945,False
P00533_CHEMBL5432017,P00533,7.220000000000001,False
P00533_CHEMBL5394139,P00533,7.965,False
P00533_CHEMBL5423938,P00533,6.925,False
P00533_CHEMBL5437181,P00533,6.494999999999999,False
P00533_CHEMBL5417638,P00533,6.9350000000000005,False
P00533_CHEMBL5420051,P00533,7.13,False
P00533_CHEMBL5420947,P00533,6.635,False
P00533_CHEMBL5434109,P00533,6.84,False
P00533_CHEMBL5429210,P00533,6.915,False
P00533_CHEMBL5425734,P00533,6.89,False
P00533_CHEMBL5415565,P00533,6.22,False
P00533_CHEMBL5437252,P00533,7.335,False
P00533_CHEMBL5408586,P00533,7.305,False
P00533_CHEMBL5429838,P00533,7.175,False
P00533_CHEMBL5408234,P00533,5.75,False
P00533_CHEMBL5401943,P00533,5.855,False
P00533_CHEMBL5404799,P00533,8.35,False
P00533_CHEMBL5403085,P00533,7.14,False
P00533_CHEMBL5408900,P00533,7.7,False
P00533_CHEMBL5400975,P00533,7.22,False
P00533_CHEMBL5413772,P00533,7.89,False
P00533_CHEMBL5405436,P00533,5.23,False
