compound_id,ik,hit_full,hit_skel,Compound_structural_similarity
O43570_CHEMBL5408660,LQUQJUOOLFKOSO-LTGZKZEYSA-N,False,False,0.829787254
O43570_CHEMBL5394136,HVPOBFJNXNIEGT-LTGZKZEYSA-N,False,False,0.636363626
O43570_CHEMBL5428616,JCHMBMKFELRULG-CAPFRKAQSA-N,False,False,0.951219499
O43570_CHEMBL5411236,ZPRNRHVZUXUSQS-CAPFRKAQSA-N,False,False,0.714285731
O43570_CHEMBL5434644,LSNLEQVVAXRTBM-HMMYKYKNSA-N,False,False,0.886363626
O43570_CHEMBL5418325,IXVUWFHZNCLEHV-HMMYKYKNSA-N,False,False,0.673076928
O43570_CHEMBL5418448,LZLTUDYFBGBMDX-RCCKNPSSSA-N,False,False,0.673076928
O43570_CHEMBL5396521,ODBQOFQAPQVSGM-RCCKNPSSSA-N,False,False,0.525423706
O43570_CHEMBL5406454,DZGDAJDXLWCVEJ-XDJHFCHBSA-N,False,False,0.883720934
O43570_CHEMBL5415157,OULFJNUSHKTYOH-XDJHFCHBSA-N,False,False,0.680000007
O43570_CHEMBL5430687,YKWOJEJSDIYNCK-HMMYKYKNSA-N,False,False,0.727272749
O43570_CHEMBL5402415,OFIZPJSKLVIVNG-HMMYKYKNSA-N,False,False,0.580645144
O43570_CHEMBL5403443,FBWCDZDPENGCFS-UHFFFAOYSA-N,False,False,0.583333313
O43570_CHEMBL5423785,IDRXDTIJYBJAEM-UHFFFAOYSA-N,False,False,0.525423706
O43570_CHEMBL5420806,ORWFINKCFKZTRU-UHFFFAOYSA-N,False,False,0.547169805
O43570_CHEMBL5408282,VUWPGZCTNKFYMH-UHFFFAOYSA-N,False,False,0.547169805
O43570_CHEMBL5403015,YFCOFTLHQOGHBV-UHFFFAOYSA-N,False,False,0.690909088
O43570_CHEMBL5418584,QJMAMZFVLABRRZ-UHFFFAOYSA-N,False,False,0.690909088
O43570_CHEMBL5408039,DKGRULUNCHTQJI-UHFFFAOYSA-N,False,False,0.532258093
O43570_CHEMBL5417623,LMQGNHWQIXYVJD-UHFFFAOYSA-N,False,False,0.586206913
O43570_CHEMBL5419120,QXNAMODSZDFGKT-UHFFFAOYSA-N,False,False,0.730769217
O43570_CHEMBL5419562,JFYQHSPNAYLJRN-UHFFFAOYSA-N,False,False,0.666666687
O43570_CHEMBL5409839,UPAKNGUBVJPMDA-UHFFFAOYSA-N,False,False,0.586956501
O43570_CHEMBL5406763,RIFVVUUGERXWIY-UHFFFAOYSA-N,False,False,0.600000024
O43570_CHEMBL5398527,DCMRGNSARQJDLM-UHFFFAOYSA-N,False,False,0.702127635
O43570_CHEMBL5398482,MXTYBSMRNGDIQI-UHFFFAOYSA-N,False,False,0.702127635
O43570_CHEMBL5404478,JSSFSRDUSRBMJE-UHFFFAOYSA-N,False,False,0.722222209
O43570_CHEMBL5430744,SUJNLCAPXPDFJD-UHFFFAOYSA-N,False,False,0.702127635
O43570_CHEMBL5404207,AGOBQBPWEZAJGQ-UHFFFAOYSA-N,False,False,0.5625
O43570_CHEMBL5432122,GTGGSCVIIRKEOU-UHFFFAOYSA-N,False,False,0.61403507
O43570_CHEMBL5400096,HKMCSSRPTZLJPV-UHFFFAOYSA-N,False,False,0.634615362
O43570_CHEMBL5427772,WYYLXPSCNTUSRW-UHFFFAOYSA-N,False,False,0.555555582
O43570_CHEMBL5439825,IRNFDGGRPSGOTE-UHFFFAOYSA-N,False,False,0.625
O43570_CHEMBL5424006,VMNKBYZDOJQBIH-SSDVNMTOSA-N,False,False,0.603448272
O43570_CHEMBL5419432,XVCWHNLYGWNYPC-GNKBHMEESA-N,False,False,0.470588237
O43570_CHEMBL5436128,CZZVNDSYRYZFJU-UHFFFAOYSA-N,False,False,0.744680822
O43570_CHEMBL5411012,HQGWSNNXBRZSPC-UHFFFAOYSA-N,False,False,0.725490212
O43570_CHEMBL5427767,ZLQFARKGJOSLEV-UHFFFAOYSA-N,False,False,0.734693885
O43570_CHEMBL5412673,CLFJSQILDVYGBK-UHFFFAOYSA-N,False,False,0.61403507
O43570_CHEMBL5413719,HYIVABKUWHLVSF-UHFFFAOYSA-N,False,False,0.540983617
O43570_CHEMBL5434757,HKRULHFXTVOAJA-UHFFFAOYSA-N,False,False,0.769230783
O43570_CHEMBL5398809,ZZSFKGAHDNYOBK-UHFFFAOYSA-N,False,False,0.525423706
O43570_CHEMBL5423264,IXHUCPVVPYRMGG-UHFFFAOYSA-N,False,False,0.754716992
O43570_CHEMBL5431226,XQIIKHHHBXHMHY-UHFFFAOYSA-N,False,False,0.631578922
O43570_CHEMBL5400438,NAZNNIPXYUKZQQ-UHFFFAOYSA-N,False,False,0.732142866
O43570_CHEMBL5422561,UWPJANIOFXYDOC-UHFFFAOYSA-N,False,False,0.45161289
O43570_CHEMBL5422492,RZVCBSGZKOFRJK-UFFVCSGVSA-N,False,False,0.625
O43570_CHEMBL5438275,PXXJMRSTMBBDNC-UHFFFAOYSA-N,False,False,0.649122834
O43570_CHEMBL5411466,DFIXSMFGGXZVOF-UHFFFAOYSA-N,False,False,0.769230783
O43570_CHEMBL5419182,GNCVTHLRVNSSBF-LSQMVHIFSA-N,False,False,0.524999976
O43570_CHEMBL5428815,CLGHEGZXCNFRHB-UHFFFAOYSA-N,False,False,0.816326559
O43570_CHEMBL5406041,ONKCUILMOYKXKT-UHFFFAOYSA-N,False,False,0.576271176
O43570_CHEMBL5439068,CGYVNNMDBLVCOV-UHFFFAOYSA-N,False,False,0.672727287
O43570_CHEMBL5401486,SIPKBYBNIVYTBX-UHFFFAOYSA-N,False,False,0.625
O43570_CHEMBL5424643,CPEPQCMLINGXPE-UHFFFAOYSA-N,False,False,0.637931049
O43570_CHEMBL5402861,LKDHHNQNIRYCTL-GFCCVEGCSA-N,False,False,0.590909064
O43570_CHEMBL5422807,LKDHHNQNIRYCTL-LBPRGKRZSA-N,False,False,0.590909064
O43570_CHEMBL5415701,NDGXTYNWIXJHRU-UHFFFAOYSA-N,False,False,0.536585391
O43570_CHEMBL5417652,FGOXCLFZEUIMFJ-UHFFFAOYSA-N,False,False,0.519999981
O43570_CHEMBL5430843,ALORJYJIQPGGSQ-UHFFFAOYSA-N,False,False,0.448275864
O43570_CHEMBL5415971,WQWZCRCWXXGKCN-UHFFFAOYSA-N,False,False,0.482142866
O43570_CHEMBL5434579,SONHRDHLRXQTMC-UHFFFAOYSA-N,False,False,0.442307681
O43570_CHEMBL5427495,WUVPYPNAYVLIAX-UHFFFAOYSA-N,False,False,0.44262296
O43570_CHEMBL5396279,OPDJFQOEEMDFDH-UHFFFAOYSA-N,False,False,0.42592594
O43570_CHEMBL5427064,BBWCYBPTZKUWMS-UHFFFAOYSA-N,False,False,0.491228074
O43570_CHEMBL5434717,BTSHTWLKOSYTEV-UHFFFAOYSA-N,False,False,0.576923072
O43570_CHEMBL5405313,FTGKUQUALRCYNZ-UHFFFAOYSA-N,False,False,0.563636363
O43570_CHEMBL5428119,VGUFUQKJRYXNDM-UHFFFAOYSA-N,False,False,0.634615362
O43570_CHEMBL5406828,VXHZATHSABFUEI-UHFFFAOYSA-N,False,False,0.611111104
O43570_CHEMBL5421787,PRDQLKPGJGJZPK-UHFFFAOYSA-N,False,False,0.612903237
O43570_CHEMBL5410832,CYOSAPAEFXZWBM-UHFFFAOYSA-N,False,False,0.596153855
O43570_CHEMBL5396229,RRPPKCKSMVOBSW-VGQGPFSMSA-N,False,False,0.576271176
O43570_CHEMBL5400915,IQLAYXHLNAZBOA-UHFFFAOYSA-N,False,False,0.745098054
O43570_CHEMBL5423723,NIYGRTUCJXAUEL-VGYBTVITSA-N,False,False,0.542372882
O43570_CHEMBL5409485,DXYSXKJWZKQHHF-UHFFFAOYSA-N,False,False,0.580645144
O43570_CHEMBL5411876,JQGPGULICCQCSV-UHFFFAOYSA-N,False,False,0.519999981
O43570_CHEMBL5430806,ONUOJBHQVRBQCT-UHFFFAOYSA-N,False,False,0.521739125
O43570_CHEMBL5427215,BQLJBTHPQRDMLR-UHFFFAOYSA-N,False,False,0.53061223
O43570_CHEMBL5418987,MGBZVKFQSSXFAS-UHFFFAOYSA-N,False,False,0.53191489
O43570_CHEMBL5417966,FVYMUXRPHIGZCP-UHFFFAOYSA-N,False,False,0.547619045
O43570_CHEMBL5427397,GFXJQNJZNMMUAZ-UHFFFAOYSA-N,False,False,0.529411793
O43570_CHEMBL5393899,XNGWLNOBGSCVTK-BQFCYCMXSA-N,False,False,0.592105269
O43570_CHEMBL5416640,JJCGGKPYCQHVLA-UHFFFAOYSA-N,False,False,0.694444418
O43570_CHEMBL5399753,ODSHIRVEOVEADT-UHFFFAOYSA-N,False,False,0.808510661
O43570_CHEMBL5432003,NSVJHAIFKLYTIG-UHFFFAOYSA-N,False,False,0.673913062
O43570_CHEMBL5399026,RUQKNNVCYAVVBB-UHFFFAOYSA-N,False,False,0.699999988
O43570_CHEMBL5413773,LPOJLKJAYFPPCR-UHFFFAOYSA-N,False,False,0.653846145
O43570_CHEMBL5416330,JRNLVIFRGFRMNF-UHFFFAOYSA-N,False,False,0.629629612
O43570_CHEMBL5429247,XIJWHCUWSWDAQZ-UHFFFAOYSA-N,False,False,0.808510661
O43570_CHEMBL5438146,UTJPQLJYANJIHJ-UHFFFAOYSA-N,False,False,0.75
O43570_CHEMBL5400590,PFGCNCYJCMGGGZ-UHFFFAOYSA-N,False,False,0.686274529
O43570_CHEMBL5423705,BKAUZZPCYMWECJ-UHFFFAOYSA-N,False,False,0.734693885
O43570_CHEMBL5420340,LHWNFQORZAPTFK-UHFFFAOYSA-N,False,False,0.735849082
O43570_CHEMBL5418256,KWDVVKUGWLQPKD-ILYVXUQDSA-N,False,False,0.589285731
O43570_CHEMBL5408414,KWDVVKUGWLQPKD-RDHIYWLCSA-N,False,False,0.589285731
O43570_CHEMBL5422630,NIBXWPVTUDWSAY-FIXSFTCYSA-N,False,False,0.545454562
O43570_CHEMBL5412024,PPWNWLVDXHWRML-ONTIZHBOSA-N,False,False,0.43877551
O43570_CHEMBL5424738,PYUKJNGCYVMNAJ-ZOBUZTSGSA-N,False,False,0.622950792
O43570_CHEMBL5423986,UXXVSKZULVAJOF-JYJNAYRXSA-N,False,False,0.53125
O43570_CHEMBL5423626,BFCLBKQIMYAQPY-BJLQDIEVSA-N,False,False,0.576470613
O43570_CHEMBL5407099,NSNMVCGWTYPYMX-FUDKSRODSA-N,False,False,0.525423706
O43570_CHEMBL5439232,VLUZPBWAZBJQLD-KKUMJFAQSA-N,False,False,0.53125
O43570_CHEMBL5412326,MQQINZDUKHAUGJ-LNLFQRSKSA-N,False,False,0.625
O43570_CHEMBL5404854,ADISGBQVYFRLKB-ONTIZHBOSA-N,False,False,0.508196712
O43570_CHEMBL5434475,BLPFRQZLLDKZGB-LNLFQRSKSA-N,False,False,0.554054081
O43570_CHEMBL5398061,LHXRFFVHOQKVOC-GFCCVEGCSA-N,False,False,0.515625
O43570_CHEMBL5422153,XFOOXOCSAXINFV-LLVKDONJSA-N,False,False,0.525423706
O43570_CHEMBL5395857,FIFHTBRNDHDQRL-SNVBAGLBSA-N,False,False,0.507246375
O43570_CHEMBL5397659,YSCAFGPFKLJWHV-GFCCVEGCSA-N,False,False,0.625
O43570_CHEMBL5419752,DOPLSTZDQOBCEK-CYBMUJFWSA-N,False,False,0.716666639
O43570_CHEMBL5404038,YDHNVOCAWONJTO-LLVKDONJSA-N,False,False,0.72307694
O43570_CHEMBL5439318,OZLZJWIFJUNZOL-LLVKDONJSA-N,False,False,0.558823526
O43570_CHEMBL5405279,MAAQNYHAYSKSLH-CYBMUJFWSA-N,False,False,0.694915235
O43570_CHEMBL5437142,QXQVZTZWBBZTHB-QGZVFWFLSA-N,False,False,0.541666687
O43570_CHEMBL5420020,HGLYTFYXKZEQKR-GFCCVEGCSA-N,False,False,0.537313461
O43570_CHEMBL5432770,GDZQLCCHUMZPNP-CYBMUJFWSA-N,False,False,0.535211265
O43570_CHEMBL5395679,OFLLPDPQISYRJB-LLVKDONJSA-N,False,False,0.645161271
O43570_CHEMBL5424727,JCECPTHRURCVHN-LLVKDONJSA-N,False,False,0.612903237
O43570_CHEMBL5425125,CWLHKJWOLFDCHM-QGZVFWFLSA-N,False,False,0.385542154
O43570_CHEMBL5412351,ZLHNFAACGAYJNG-CYBMUJFWSA-N,False,False,0.55384618
O43570_CHEMBL5424664,RURNFMSWOBQBQV-CYBMUJFWSA-N,False,False,0.54838711
O43570_CHEMBL5420931,KLQZWEYDBHOBOL-LLVKDONJSA-N,False,False,0.485294104
O43570_CHEMBL5417084,XFOOXOCSAXINFV-NSHDSACASA-N,False,False,0.525423706
O43570_CHEMBL5430482,FIFHTBRNDHDQRL-JTQLQIEISA-N,False,False,0.507246375
O43570_CHEMBL5414077,YSCAFGPFKLJWHV-LBPRGKRZSA-N,False,False,0.625
O43570_CHEMBL5402143,DOPLSTZDQOBCEK-ZDUSSCGKSA-N,False,False,0.716666639
O43570_CHEMBL5426216,YDHNVOCAWONJTO-NSHDSACASA-N,False,False,0.72307694
O43570_CHEMBL5413021,OZLZJWIFJUNZOL-NSHDSACASA-N,False,False,0.558823526
O43570_CHEMBL5402145,MAAQNYHAYSKSLH-ZDUSSCGKSA-N,False,False,0.694915235
O43570_CHEMBL5438010,QXQVZTZWBBZTHB-KRWDZBQOSA-N,False,False,0.541666687
O43570_CHEMBL5421531,HGLYTFYXKZEQKR-LBPRGKRZSA-N,False,False,0.537313461
O43570_CHEMBL5411936,GDZQLCCHUMZPNP-ZDUSSCGKSA-N,False,False,0.535211265
O43570_CHEMBL5419447,OFLLPDPQISYRJB-NSHDSACASA-N,False,False,0.645161271
O43570_CHEMBL5396393,JCECPTHRURCVHN-NSHDSACASA-N,False,False,0.612903237
O43570_CHEMBL5409658,CWLHKJWOLFDCHM-KRWDZBQOSA-N,False,False,0.385542154
O43570_CHEMBL5413693,ZLHNFAACGAYJNG-ZDUSSCGKSA-N,False,False,0.55384618
O43570_CHEMBL5429073,RURNFMSWOBQBQV-ZDUSSCGKSA-N,False,False,0.54838711
O43570_CHEMBL5401434,KLQZWEYDBHOBOL-NSHDSACASA-N,False,False,0.485294104
O43570_CHEMBL5402497,CPGFSNUZSQCPLL-YDHLFZDLSA-N,False,False,0.566666663
O43570_CHEMBL5412870,XWMJNVUDKLLXAI-YDHLFZDLSA-N,False,False,0.732142866
O43570_CHEMBL5422706,MMXXEFWUHKQSJH-CYBMUJFWSA-N,False,False,0.775862098
O43570_CHEMBL5425202,TZQMARCGMVCRDN-GFCCVEGCSA-N,False,False,0.5
O43570_CHEMBL5433765,AVVYBGKZHMLYNV-CYBMUJFWSA-N,False,False,0.649122834
O43570_CHEMBL5420539,MMXXEFWUHKQSJH-ZDUSSCGKSA-N,False,False,0.775862098
O43570_CHEMBL5395423,TZQMARCGMVCRDN-LBPRGKRZSA-N,False,False,0.5
O43570_CHEMBL5407842,TWNBFLYFNRTBNB-CYBMUJFWSA-N,False,False,0.625
O43570_CHEMBL5396530,QGZPJORAZASRSN-CYBMUJFWSA-N,False,False,0.576271176
O43570_CHEMBL5397521,TWNBFLYFNRTBNB-ZDUSSCGKSA-N,False,False,0.625
O43570_CHEMBL5439370,UZICFNNDQYSEFG-SFFUCWETSA-N,False,False,0.666666687
O43570_CHEMBL5415949,UZICFNNDQYSEFG-ICUGJSFKSA-N,False,False,0.666666687
O43570_CHEMBL5395274,CFRQBHZOCGBWDS-RMKNXTFCSA-N,False,False,0.534482777
O43570_CHEMBL5407876,SHDJQHSRHVCNIF-UHFFFAOYSA-N,False,False,0.698113203
O43570_CHEMBL5430374,CAMAPKNMNKLJGK-UHFFFAOYSA-N,False,False,0.791666687
O43570_CHEMBL5403578,SXULHRZVOJNSLM-UHFFFAOYSA-N,False,False,0.779999971
O43570_CHEMBL5439016,QEPZQARHHYAPAJ-UHFFFAOYSA-N,False,False,0.672727287
O43570_CHEMBL5430474,PVFMDVQUGFYVGS-UHFFFAOYSA-N,False,False,0.787234068
O43570_CHEMBL5439521,JTIQRJKTATWBIT-UHFFFAOYSA-N,False,False,0.629629612
O43570_CHEMBL5433722,XXGMOMHNKQPBKI-ZIQFBCGOSA-N,False,False,0.690476179
O43570_CHEMBL5416307,NIQIGNHEHFIPGG-IIRVCBMXSA-N,False,False,0.644444466
O43570_CHEMBL5402383,VNWKPHNIXMNPGQ-ZIQFBCGOSA-N,False,False,0.608695626
O43570_CHEMBL5397739,VNWKPHNIXMNPGQ-IIRVCBMXSA-N,False,False,0.608695626
O43570_CHEMBL5399974,HLEVRSLETWDQBY-UHFFFAOYSA-N,False,False,0.644067824
O43570_CHEMBL5422102,FSVADAMYVYABPG-UHFFFAOYSA-N,False,False,0.555555582
O43570_CHEMBL5406077,VATWNGLKRPPFRJ-YDHLFZDLSA-N,False,False,0.629032254
O43570_CHEMBL5440906,HNXQPQLHQMZIIO-CYBMUJFWSA-N,False,False,0.671875
O43570_CHEMBL5440763,FNCNVIQPHOCAGW-GFCCVEGCSA-N,False,False,0.492063493
O43570_CHEMBL5436282,GOWQSNLJQVTEQN-CYBMUJFWSA-N,False,False,0.616666675
O43570_CHEMBL5411702,HNXQPQLHQMZIIO-ZDUSSCGKSA-N,False,False,0.671875
O43570_CHEMBL5414836,FNCNVIQPHOCAGW-LBPRGKRZSA-N,False,False,0.492063493
O43570_CHEMBL5399204,YDUJMIZEUWJICH-CYBMUJFWSA-N,False,False,0.602941155
O43570_CHEMBL5433154,KCHMTPHYMJFNEW-GFCCVEGCSA-N,False,False,0.514705896
O43570_CHEMBL5409881,UCSMZVJPTHKUHN-CYBMUJFWSA-N,False,False,0.555555582
O43570_CHEMBL5403938,YDUJMIZEUWJICH-ZDUSSCGKSA-N,False,False,0.602941155
O43570_CHEMBL5421790,KCHMTPHYMJFNEW-LBPRGKRZSA-N,False,False,0.514705896
O43570_CHEMBL5432812,PGROUBRFXAGLCW-ZKWXMUAHSA-N,False,False,0.607142866
O43570_CHEMBL5408885,ZRXNNNLXDZLQEL-AWQFTUOYSA-N,False,False,0.789473712
O43570_CHEMBL5403077,NHXJYIFPYTZJPY-AWQFTUOYSA-N,False,False,0.65625
O43570_CHEMBL5420858,ONFHWJUGRMUDHQ-ZVBGSRNCSA-N,False,False,0.590163946
O43570_CHEMBL5396677,QOFOEVNYGMELQV-AWQFTUOYSA-N,False,False,0.600000024
O43570_CHEMBL5413403,QGPDQLORMJTCKM-QGMBQPNBSA-N,False,False,0.615384638
O43570_CHEMBL5410282,IOUTWIGNKRIKAZ-URYVQPGZSA-N,False,False,0.436363637
O43570_CHEMBL5417595,NGCNTSFHNCDCDJ-FIXSFTCYSA-N,False,False,0.516666651
O60341_CHEMBL5439389,FEEABGGBESVUCB-LOSJGSFVSA-N,False,False,0.54651165
O60341_CHEMBL5408271,DMPWZUXDOSPNGF-UHFFFAOYSA-N,False,False,0.479999989
O60341_CHEMBL5416205,DPHCJUMNUXHMAC-UHFFFAOYSA-N,False,False,0.765957475
O60341_CHEMBL5423159,MJSANOHSQZCHGM-FXAWDEMLSA-N,False,False,0.491803288
O60341_CHEMBL5425308,PRGXXJVBLCZSOL-WIOPSUGQSA-N,False,False,0.522727251
O60341_CHEMBL5433416,ZLLOCPLWCCUGBR-IZZNHLLZSA-N,False,False,0.516853929
O60341_CHEMBL5396850,ICJRZLVXRQXZQD-RRPNLBNLSA-N,False,False,0.480519474
O60341_CHEMBL5434190,QMBLBNRBLDPEJS-IZZNHLLZSA-N,False,False,0.49333334
O60341_CHEMBL5430614,WEOZCYDCZHEOTH-LOSJGSFVSA-N,False,False,0.5
O60341_CHEMBL5438843,GTPVAJXOALUVNI-LOSJGSFVSA-N,False,False,0.51111114
O60341_CHEMBL5432041,AIYDNYYBNDOMGF-UKILVPOCSA-N,False,False,0.506493509
O60341_CHEMBL5423712,VEXJOWCNERPTIL-AZGAKELHSA-N,False,False,0.512499988
O60341_CHEMBL5401491,FDVYZWBVEHJUBC-BJKOFHAPSA-N,False,False,0.487500012
O60341_CHEMBL5432465,PKDIKPZCCRIPSZ-BJKOFHAPSA-N,False,False,0.493670881
O60341_CHEMBL5439259,RRTYQPGRBNBBRL-LBNVMWSVSA-N,False,False,0.527027011
O60341_CHEMBL5438431,XDJYMJULXQKGMM-RXJKCUBDSA-N,False,True,1.0
O60341_CHEMBL5410672,YTDNDVOACOBCFY-UHFFFAOYSA-N,False,False,0.413333327
O60341_CHEMBL5430017,NNPXFGGGBXAKMD-UHFFFAOYSA-N,False,False,0.545454562
O60341_CHEMBL5406479,PPBFMAZFHAVQBB-UHFFFAOYSA-N,False,False,0.5
O60341_CHEMBL5413049,YJNRFSUIJTVQPA-XUZZJYLKSA-N,False,False,0.542372882
O60341_CHEMBL5434915,CHUKPUWYVVAZLZ-GHTZIAJQSA-N,False,False,0.518518507
O60341_CHEMBL5432927,QCSJPNIFFPNLNJ-RPLLCQBOSA-N,False,False,0.577464759
O60341_CHEMBL5437604,PGRROERLKGRQKE-UHFFFAOYSA-N,False,False,0.603448272
O60341_CHEMBL5405904,ZDVSNSLEVYUIBR-RPLLCQBOSA-N,False,False,0.538461566
O60341_CHEMBL5420365,LEWOHKFPAVVDEJ-UHFFFAOYSA-N,False,False,0.744680822
O60341_CHEMBL5421422,ZJSMCLVEHHIPFJ-UHFFFAOYSA-N,False,False,0.800000012
O60341_CHEMBL5422216,RACDMNDNBPPCLD-UHFFFAOYSA-N,False,False,0.400000006
O60341_CHEMBL5433323,HXYMBPQVSWVPDF-NZQKXSOJSA-N,False,False,0.475409836
O60341_CHEMBL5409970,VXAZUTVRPYLBMY-QFBILLFUSA-N,False,False,0.491803288
O60341_CHEMBL5426797,LPWCTMNSWOZKIA-JKSUJKDBSA-N,False,False,0.837209284
O60341_CHEMBL5434546,LZDVZSHIAKMDMZ-UHFFFAOYSA-N,False,False,0.566666663
O60341_CHEMBL5429228,SQTJAKDTFBMTKJ-UHFFFAOYSA-N,False,False,0.527272701
O60341_CHEMBL5435026,CTPPCSXPANIXLH-UHFFFAOYSA-N,False,False,0.527272701
O60341_CHEMBL5407947,OELIVNXEBZGJGO-UHFFFAOYSA-N,False,False,0.566037714
O60341_CHEMBL5440105,MMDUHCJTXGKOCK-UHFFFAOYSA-N,False,False,0.471428573
O60341_CHEMBL5406671,QXZZDGKAEIAULG-UHFFFAOYSA-N,False,False,0.680000007
O60341_CHEMBL5429994,FULMCDDXADXRRG-VULFUBBASA-N,False,False,0.383561641
O60341_CHEMBL5419169,MVSYUKJERGRBBZ-UHFFFAOYSA-N,False,False,0.765957475
O60341_CHEMBL5440680,CIWZPPXUMATSFZ-UHFFFAOYSA-N,False,False,0.781818211
O60341_CHEMBL5409400,DRDKZFDFLAFTRX-UHFFFAOYSA-N,False,False,0.532258093
O60341_CHEMBL5420493,UXFFSOKSQAVGQD-UHFFFAOYSA-N,False,False,0.642857134
O60341_CHEMBL5411051,RNPNSQOZBBMXAY-UHFFFAOYSA-N,False,False,0.677419364
O60341_CHEMBL5428732,BMDNEOBUTJCILK-UHFFFAOYSA-N,False,False,0.438356161
O60341_CHEMBL5415964,DNTKEJCWAJLRET-UHFFFAOYSA-N,False,False,0.818181813
O60341_CHEMBL5399635,AVFRFERRHSJPDJ-UHFFFAOYSA-N,False,False,0.564516127
O60341_CHEMBL5406759,AAAKGTUHALVVRF-UHFFFAOYSA-N,False,False,0.578947365
O60341_CHEMBL5413744,KCMYMJYVLUDHRM-UHFFFAOYSA-N,False,False,0.5
O60341_CHEMBL5428176,GWHOESHWTHCMLP-UHFFFAOYSA-N,False,False,0.553571403
O60341_CHEMBL5440196,LRJQZDPAGCKASQ-UHFFFAOYSA-N,False,False,0.636363626
O60341_CHEMBL5428924,XAZFECXJTZEKQY-UHFFFAOYSA-N,False,False,0.607843161
O60341_CHEMBL5396510,RIZQTNNQZPSBEB-UHFFFAOYSA-N,False,False,0.472222209
O60341_CHEMBL5397056,KCPRPGJBCAWJSL-UHFFFAOYSA-N,False,False,0.467532456
O60341_CHEMBL5416718,LPQUQGQNMGKMNE-UHFFFAOYSA-N,False,False,0.44155845
O60341_CHEMBL5422540,XNNKQIKXVFRLSK-UHFFFAOYSA-N,False,False,0.428571433
O60341_CHEMBL5435872,XDLKMSLCBCRYIC-UHFFFAOYSA-N,False,False,0.492753625
O60341_CHEMBL5434343,AYUOYXSMRMPZFG-UHFFFAOYSA-N,False,False,0.428571433
O60341_CHEMBL5399692,WDMZTHOEOUQZOQ-UHFFFAOYSA-N,False,False,0.412499994
O60341_CHEMBL5410411,BVUDOIBLHVBEQG-UHFFFAOYSA-N,False,False,0.434210539
O60341_CHEMBL5435978,LPVGYGPULXXCIK-UHFFFAOYSA-N,False,False,0.412499994
O60341_CHEMBL5436412,BIYDYSIYIPRYNK-UHFFFAOYSA-N,False,False,0.450704217
O60341_CHEMBL5407104,RMXOEPMDSDAHAJ-UHFFFAOYSA-N,False,False,0.465517253
O60341_CHEMBL5406892,QHNAZAJHJRTTOU-UHFFFAOYSA-N,False,False,0.447761208
O60341_CHEMBL5426980,MBHSOQJCCCGGRD-UHFFFAOYSA-N,False,False,0.470588237
O60341_CHEMBL5397316,SNAXHHZZWGGTDG-JOCHJYFZSA-N,False,False,0.557142854
O60341_CHEMBL5437172,RFWOLBGSZCRRGA-UHFFFAOYSA-N,False,False,0.476923078
O60341_CHEMBL5430058,PKFVTGNEAOXFFU-UHFFFAOYSA-N,False,False,0.569230795
O60341_CHEMBL5406132,ZZSYVPYRMGUZCR-UHFFFAOYSA-N,False,False,0.639344275
O60341_CHEMBL5409890,FTKQHKUIFQOBKG-UHFFFAOYSA-N,False,False,0.619047642
O60341_CHEMBL5406521,SXPXZHASKYBGHS-UHFFFAOYSA-N,False,False,0.719298244
O60341_CHEMBL5435173,YWWUGOSHFYJRAP-UHFFFAOYSA-N,False,False,0.65625
O60341_CHEMBL5404495,WBULGWMUJPRNSR-UHFFFAOYSA-N,False,False,0.5
O60341_CHEMBL5410286,JRWLJKTXEPIKRM-UHFFFAOYSA-N,False,False,0.484375
O60341_CHEMBL5425391,SJNFNKGYMQJYHO-YHBQERECSA-N,False,False,0.587301612
O60341_CHEMBL5423330,JDWFLFCEFPYHCY-UHFFFAOYSA-N,False,False,0.472222209
O60341_CHEMBL5428936,SJGRNUFVEDEBDX-UHFFFAOYSA-N,False,False,0.5
O60341_CHEMBL5413148,AZSLAPRJSHXKSO-UHFFFAOYSA-N,False,False,0.478873253
O60341_CHEMBL5428788,JCGWOZASMPVAKS-UHFFFAOYSA-N,False,False,0.467532456
O60341_CHEMBL5436427,UNVQBUIIJFTWBG-UHFFFAOYSA-N,False,False,0.473684222
O60341_CHEMBL5425120,YOUYRBHTNJQDGW-UHFFFAOYSA-N,False,False,0.449999988
O60341_CHEMBL5423110,KXVYWYNZPSIPHU-UHFFFAOYSA-N,False,False,0.467532456
O60341_CHEMBL5431790,GVGWJKUIRBCGMX-UHFFFAOYSA-N,False,False,0.522388041
O60341_CHEMBL5399676,UFKPGWMKQUSRPU-UHFFFAOYSA-N,False,False,0.486111104
O60341_CHEMBL5440601,ZXUDHZJPRPKLMH-UHFFFAOYSA-N,False,False,0.463768125
O60341_CHEMBL5413316,RBVBJTJVVRISMW-UHFFFAOYSA-N,False,False,0.576923072
O60341_CHEMBL5440032,PSYQFKVOPBGHPQ-UHFFFAOYSA-N,False,False,0.636363626
O60341_CHEMBL5405377,UYOCEEBWPPZWHJ-UHFFFAOYSA-N,False,False,0.454545468
O60341_CHEMBL5400631,ZVTCFBORGRODAF-UHFFFAOYSA-N,False,False,0.5
O60341_CHEMBL5416905,QXDDXMHNKRQLMV-NZQKXSOJSA-N,False,False,0.49253732
